PixelsColored,PixelsAvailable,PercentComplete,TotalCollisions,Rate,WorkerCount,RatePerWorker
1,8,0,0,0.04,1,0.04
320,165,0,0,318.97,1,318.97
2856,525,3,0,2535.62,1,2535.62
4619,664,5,0,1762.6,1,1762.6
6079,782,6,0,1459.64,1,1459.64
7433,826,8,0,1353.9,1,1353.9
8674,972,9,0,1240.18,1,1240.18
9798,1040,10,0,1123.97,1,1123.97
10810,1069,12,0,1011.54,1,1011.54
11818,1136,13,0,1007.08,1,1007.08
12775,1207,14,0,956.45,1,956.45
13688,1239,15,0,912.19,1,912.19
14583,1270,16,0,894.91,1,894.91
15483,1273,17,0,899.65,1,899.65
16350,1334,18,0,866.87,1,866.87
17211,1351,19,0,860.54,1,860.54
18046,1379,20,0,834.92,1,834.92
18870,1378,20,0,823.07,1,823.07
19665,1433,21,0,794.15,1,794.15
20442,1508,22,0,776.02,1,776.02
21192,1545,23,0,749.46,1,749.46
21933,1569,24,0,740.45,1,740.45
22661,1595,25,0,727.4,1,727.4
23376,1583,25,0,714.96,1,714.96
24101,1578,26,0,724.91,1,724.91
24833,1570,27,0,731.4,1,731.4
25547,1648,28,0,713.75,1,713.75
26254,1634,29,0,706.05,1,706.05
26945,1697,29,0,690.89,1,690.89
27623,1686,30,0,677.52,1,677.52
28304,1685,31,0,680.1,1,680.1
28965,1758,32,0,660.88,1,660.88
29613,1786,32,0,647.77,1,647.77
30260,1778,33,0,646.74,1,646.74
30894,1851,34,0,633.1,1,633.1
31517,1860,35,0,622.23,1,622.23
32132,1885,35,0,614.43,1,614.43
32731,1917,36,0,598.12,1,598.12
33336,1897,37,0,604.59,1,604.59
33935,1998,37,0,598.9,1,598.9
34518,1965,38,0,582.39,1,582.39
35099,2008,38,0,580.44,1,580.44
35680,1990,39,0,580.17,1,580.17
36255,2021,40,0,574.13,1,574.13
36831,2043,40,0,575.16,1,575.16
37401,1990,41,0,569.76,1,569.76
37973,2051,42,0,571.64,1,571.64
38536,2057,42,0,562.26,1,562.26
39090,2087,43,0,553.75,1,553.75
39640,2107,44,0,549.86,1,549.86
40190,2144,44,0,549.09,1,549.09
40727,2139,45,0,536.93,1,536.93
41270,2128,45,0,542.44,1,542.44
41806,2161,46,0,535.42,1,535.42
42339,2175,47,0,532.85,1,532.85
42876,2139,47,0,536.95,1,536.95
43413,2172,48,0,536.98,1,536.98
43940,2197,48,0,526.99,1,526.99
44469,2214,49,0,528.76,1,528.76
44991,2234,49,0,521.59,1,521.59
45509,2229,50,0,517.81,1,517.81
46026,2273,51,0,516.15,1,516.15
46536,2272,51,0,509.59,1,509.59
47045,2309,52,0,508.27,1,508.27
47547,2332,52,0,501.94,1,501.94
48046,2324,53,0,498.83,1,498.83
48551,2285,53,0,504.89,1,504.89
49058,2308,54,0,506.85,1,506.85
49565,2315,55,0,506.18,1,506.18
50061,2369,55,0,495.77,1,495.77
50546,2415,56,0,484.83,1,484.83
51026,2416,56,0,479.09,1,479.09
51503,2440,57,0,476.7,1,476.7
51979,2429,57,0,475.83,1,475.83
52455,2464,58,0,475.41,1,475.41
52927,2465,58,0,471.82,1,471.82
53401,2440,59,0,473.34,1,473.34
53875,2439,59,0,473.64,1,473.64
54349,2458,60,0,473.07,1,473.07
54824,2414,60,0,474.61,1,474.61
55302,2440,61,0,477.99,1,477.99
55779,2430,61,0,476.09,1,476.09
56255,2478,62,0,475.32,1,475.32
56718,2471,63,0,462.67,1,462.67
57178,2511,63,0,459.77,1,459.77
57636,2569,64,0,457.13,1,457.13
58086,2597,64,0,449.69,1,449.69
58532,2620,65,0,445.41,1,445.41
58975,2624,65,0,442.85,1,442.85
59419,2637,66,0,443.79,1,443.79
59863,2635,66,0,443.78,1,443.78
60306,2630,67,0,442.51,1,442.51
60745,2638,67,0,438.26,1,438.26
61181,2687,67,0,435.14,1,435.14
61614,2680,68,0,432.86,1,432.86
62048,2700,68,0,433.83,1,433.83
62483,2650,69,0,434.17,1,434.17
62923,2615,69,0,439.5,1,439.5
63373,2565,70,0,449.21,1,449.21
63821,2621,70,0,447.66,1,447.66
64268,2571,71,0,446.23,1,446.23
64714,2627,71,0,445.4,1,445.4
65154,2617,72,0,439.47,1,439.47
65598,2595,72,0,443.44,1,443.44
66047,2565,73,0,448.83,1,448.83
66504,2507,73,0,456.24,1,456.24
66965,2511,74,0,460.27,1,460.27
67432,2458,74,0,466.6,1,466.6
67910,2407,75,0,477.71,1,477.71
68399,2366,75,0,488.37,1,488.37
68887,2338,76,0,487.63,1,487.63
69384,2326,77,0,496.43,1,496.43
69884,2325,77,0,499.91,1,499.91
70376,2376,78,0,491.54,1,491.54
70869,2311,78,0,492.88,1,492.88
71372,2299,79,0,502.75,1,502.75
71877,2269,79,0,504.16,1,504.16
72392,2212,80,0,514.91,1,514.91
72925,2133,81,0,532.25,1,532.25
73467,2094,81,0,541.49,1,541.49
74028,2022,82,0,560.55,1,560.55
74601,1983,82,0,572.31,1,572.31
75196,1889,83,0,594.82,1,594.82
75803,1851,84,0,606.09,1,606.09
76441,1721,84,0,637.62,1,637.62
77118,1639,85,0,676.77,1,676.77
77814,1621,86,0,695.04,1,695.04
78524,1606,87,0,709.35,1,709.35
79251,1511,88,0,726.35,1,726.35
80005,1476,88,0,753.81,1,753.81
80801,1381,89,0,795.58,1,795.58
81631,1283,90,0,829.17,1,829.17
82525,1192,91,0,893.71,1,893.71
83509,1064,92,0,983.17,1,983.17
84610,933,94,0,1100.43,1,1100.43
85925,744,95,0,1314.2,1,1314.2
87644,474,97,0,1718.56,1,1718.56
90000,0,100,0,3103.37,1,3103.37
90000,0,100,0,0.0,1,0.0
90000,0,100,0,0.0,1,0.0
90000,0,100,0,0.0,1,0.0
90000,0,100,0,0.0,1,0.0
90000,0,100,0,0.0,1,0.0
