PixelsColored,PixelsAvailable,PercentComplete,TotalCollisions,Rate,WorkerCount,RatePerWorker
1,8,0,0,0.04,1,0.04
210,124,2,0,208.27,1,208.27
334,146,3,0,122.97,1,122.97
440,186,4,0,105.99,1,105.99
527,215,5,0,86.08,1,86.08
601,235,6,0,73.46,1,73.46
672,246,6,0,70.15,1,70.15
739,261,7,0,66.58,1,66.58
802,270,8,0,62.87,1,62.87
866,259,8,0,63.91,1,63.91
929,282,9,0,62.84,1,62.84
988,305,9,0,58.15,1,58.15
1043,312,10,0,54.79,1,54.79
1097,329,10,0,53.7,1,53.7
1147,349,11,0,49.65,1,49.65
1196,359,11,0,48.1,1,48.1
1243,367,12,0,46.18,1,46.18
1289,378,12,0,45.58,1,45.58
1334,392,13,0,44.28,1,44.28
1377,394,13,0,42.95,1,42.95
1420,393,14,0,42.42,1,42.42
1462,400,14,0,41.51,2,20.75
1529,406,15,0,65.87,2,32.94
1589,406,15,0,60.0,2,30.0
1659,405,16,0,69.81,2,34.9
1730,415,17,0,69.24,2,34.62
1802,411,18,0,70.48,2,35.24
1872,414,18,0,68.53,2,34.27
1942,426,19,0,69.55,2,34.78
2013,427,20,0,70.92,2,35.46
2080,452,20,0,66.68,2,33.34
2148,449,21,0,66.26,2,33.13
2216,438,22,0,66.39,2,33.2
2284,464,22,0,67.9,2,33.95
2348,458,23,2,62.91,2,31.46
2414,474,24,2,64.69,2,32.34
2480,485,24,2,64.56,2,32.28
2540,498,25,2,59.31,2,29.66
2600,507,26,2,59.39,2,29.69
2656,522,26,2,55.71,2,27.86
2714,534,27,2,57.07,2,28.53
2770,538,27,2,55.2,2,27.6
2825,538,28,2,54.49,2,27.24
2880,547,28,2,54.79,2,27.39
2936,538,29,2,55.46,2,27.73
2990,536,29,2,53.1,2,26.55
3046,551,30,2,55.22,2,27.61
3102,558,31,2,54.5,2,27.25
3158,574,31,2,54.44,2,27.22
3212,575,32,2,52.76,2,26.38
3263,568,32,3,50.07,2,25.03
3317,571,33,3,52.1,2,26.05
3369,573,33,3,51.13,2,25.56
3421,573,34,3,51.86,2,25.93
3477,583,34,3,54.9,2,27.45
3529,568,35,3,50.92,2,25.46
3583,584,35,3,53.15,2,26.58
3636,596,36,3,51.74,2,25.87
3699,608,36,3,62.23,3,20.74
3769,617,37,3,68.47,3,22.82
3841,626,38,3,70.07,3,23.36
3910,607,39,3,68.68,3,22.89
3982,629,39,3,70.76,3,23.59
4052,633,40,3,69.99,3,23.33
4123,617,41,3,70.2,3,23.4
4195,621,41,3,70.55,3,23.52
4264,620,42,3,68.58,3,22.86
4335,615,43,4,69.07,3,23.02
4404,627,44,4,67.95,3,22.65
4467,675,44,4,60.65,3,20.22
4536,673,45,4,66.33,3,22.11
4599,694,45,4,62.67,3,20.89
4663,681,46,4,63.92,3,21.31
4725,686,47,4,60.66,3,20.22
4782,703,47,4,56.97,3,18.99
4842,712,48,4,58.0,3,19.33
4905,705,49,4,62.5,3,20.83
4968,700,49,4,61.27,3,20.42
5031,707,50,4,61.41,3,20.47
5091,706,50,4,59.75,3,19.92
5154,722,51,4,61.52,3,20.51
5217,732,52,4,61.3,3,20.43
5273,758,52,5,55.74,3,18.58
5330,745,53,5,55.05,3,18.35
5387,743,53,5,56.09,3,18.7
5446,746,54,5,58.75,3,19.58
5501,735,55,5,53.91,3,17.97
5561,751,55,5,57.59,3,19.2
5618,765,56,5,55.91,3,18.64
5675,775,56,5,56.86,3,18.95
5732,796,57,5,55.64,3,18.55
5785,801,57,6,52.82,4,13.21
5855,811,58,6,67.06,4,16.77
5925,812,59,6,66.86,4,16.71
5997,813,59,6,69.28,4,17.32
6069,822,60,6,68.68,4,17.17
6137,835,61,6,67.19,4,16.8
6209,827,62,6,71.75,4,17.94
6280,824,62,6,70.98,4,17.74
6349,815,63,6,66.42,4,16.6
6421,814,64,6,70.95,4,17.74
6492,818,64,7,70.43,4,17.61
6564,806,65,7,70.49,4,17.62
6631,824,66,8,66.1,4,16.53
6703,817,67,8,69.34,4,17.33
6771,821,67,8,66.57,4,16.64
6839,820,68,8,64.84,4,16.21
6908,806,69,8,67.6,4,16.9
6976,798,69,8,64.82,3,21.61
7034,785,70,8,56.49,3,18.83
7088,792,70,8,53.9,3,17.97
7145,795,71,8,56.03,3,18.68
7205,775,72,8,57.45,3,19.15
7267,748,72,8,61.93,3,20.64
7325,748,73,8,55.8,3,18.6
7385,757,73,8,57.64,3,19.21
7445,738,74,8,58.94,3,19.65
7508,727,75,8,60.7,3,20.23
7567,725,75,9,58.28,3,19.43
7630,720,76,9,60.45,3,20.15
7693,707,76,9,60.61,3,20.2
7759,695,77,9,65.19,3,21.73
7822,686,78,9,61.45,3,20.48
7888,673,78,9,65.01,3,21.67
7950,669,79,10,61.83,3,20.61
8015,642,80,11,63.98,3,21.33
8084,642,80,11,67.14,3,22.38
8153,630,81,11,67.48,3,22.49
8225,612,82,11,69.87,3,23.29
8293,598,82,11,66.89,2,33.44
8344,588,83,11,50.99,2,25.5
8397,568,83,11,51.91,2,25.96
8455,532,84,11,56.17,2,28.08
8511,514,85,11,54.62,2,27.31
8569,504,85,11,57.9,2,28.95
8629,518,86,11,59.58,2,29.79
8687,477,86,11,57.76,2,28.88
8751,471,87,11,62.92,2,31.46
8817,452,88,11,64.52,2,32.26
8883,435,88,11,64.82,2,32.41
8953,410,89,11,68.88,2,34.44
9017,395,90,11,62.81,1,62.81
9059,387,90,11,41.06,1,41.06
9101,390,91,11,41.95,1,41.95
9143,388,91,11,41.93,1,41.93
9186,376,91,11,42.5,1,42.5
9231,363,92,11,44.17,1,44.17
9276,372,92,11,44.6,1,44.6
9322,350,93,11,45.58,1,45.58
9370,328,93,11,47.57,1,47.57
9422,301,94,11,51.91,1,51.91
9478,272,94,11,55.32,1,55.32
9541,243,95,11,62.39,1,62.39
9617,185,96,11,75.42,1,75.42
9719,137,97,11,101.23,1,101.23
9848,101,98,11,128.7,1,128.7
10000,0,100,11,251.35,1,251.35
10000,0,100,11,0.0,1,0.0
10000,0,100,11,0.0,1,0.0
10000,0,100,11,0.0,1,0.0
10000,0,100,11,0.0,1,0.0
10000,0,100,11,0.0,1,0.0
