PixelsColored,PixelsAvailable,PercentComplete,TotalCollisions,Rate,WorkerCount,RatePerWorker
65327,2776,24,0,333,1,333
65662,2790,25,0,334,1,334
65998,2760,25,0,335,1,335
66342,2729,25,0,343,1,343
66682,2737,25,0,339,1,339
67022,2729,25,0,339,1,339
67358,2750,25,0,335,1,335
67696,2731,25,0,337,1,337
68030,2743,25,0,333,1,333
68369,2741,26,0,338,1,338
68697,2761,26,0,326,1,326
69027,2767,26,0,329,1,329
69358,2809,26,0,330,1,330
69689,2830,26,0,330,1,330
70022,2804,26,0,332,1,332
70354,2820,26,0,331,1,331
70686,2808,26,0,331,1,331
71021,2840,27,0,334,1,334
71350,2842,27,0,328,1,328
71682,2847,27,0,331,1,331
72020,2818,27,0,336,1,336
72355,2821,27,0,334,1,334
72686,2794,27,0,330,1,330
73024,2773,27,0,337,1,337
73358,2783,27,0,333,1,333
73687,2829,28,0,328,1,328
74010,2824,28,0,322,1,322
74335,2841,28,0,324,1,324
74673,2873,28,0,336,1,336
75001,2882,28,0,327,1,327
75320,2912,28,0,318,1,318
75650,2887,28,0,328,1,328
75961,2923,28,0,310,1,310
76298,2899,29,0,336,1,336
76634,2882,29,0,335,1,335
76954,2876,29,0,318,1,318
77294,2866,29,0,339,1,339
77615,2897,29,0,320,1,320
77936,2932,29,0,319,1,319
78271,2864,29,0,334,1,334
78597,2942,29,0,325,1,325
78921,2965,30,0,323,1,323
79262,2921,30,0,340,1,340
79591,2943,30,0,328,1,328
79923,2952,30,0,331,1,331
80253,2922,30,0,329,1,329
80572,2944,30,0,318,1,318
80898,2962,30,0,325,1,325
81237,2963,30,0,338,1,338
81570,2983,31,0,332,1,332
81902,3044,31,0,331,1,331
82220,3022,31,0,317,1,317
82544,3009,31,0,322,1,322
82860,3015,31,0,315,1,315
83176,3040,31,0,315,1,315
83488,3078,31,0,311,1,311
83807,3062,31,0,317,1,317
84129,3089,32,0,321,1,321
84454,3063,32,0,324,1,324
84777,3117,32,0,322,1,322
85099,3083,32,0,321,1,321
85420,3099,32,0,320,1,320
85740,3131,32,0,319,1,319
86058,3142,32,0,317,1,317
86374,3162,32,0,314,1,314
86684,3168,33,0,308,1,308
87009,3186,33,0,324,1,324
87338,3174,33,0,328,1,328
87658,3185,33,0,319,1,319
87980,3182,33,0,320,1,320
88292,3170,33,0,311,1,311
88615,3158,33,0,322,1,322
88933,3168,33,0,316,1,316
89256,3158,34,0,322,1,322
89583,3126,34,0,326,1,326
89901,3165,34,0,317,1,317
90231,3176,34,0,329,1,329
90552,3215,34,0,320,1,320
90871,3208,34,0,318,1,318
91200,3225,34,0,328,1,328
91520,3184,34,0,319,1,319
91839,3197,35,0,318,1,318
92160,3179,35,0,320,1,320
92472,3203,35,0,311,1,311
92786,3215,35,0,313,1,313
93106,3210,35,0,319,1,319
