PixelsColored,PixelsAvailable,PercentComplete,TotalCollisions,Rate,WorkerCount,RatePerWorker
1,8,0,0,0.04,1,0.04
730,139,7,0,728.18,1,728.18
1278,181,12,0,547.12,1,547.12
1758,207,17,0,479.36,1,479.36
2218,241,22,0,459.69,1,459.69
2645,262,26,0,426.07,1,426.07
3048,285,30,0,402.97,1,402.97
3431,291,34,0,382.69,1,382.69
3798,312,37,0,366.51,1,366.51
4163,332,41,0,364.59,1,364.59
4523,347,45,0,359.88,1,359.88
4869,366,48,0,345.26,1,345.26
5209,368,52,0,339.36,1,339.36
5542,395,55,0,332.54,1,332.54
6030,390,60,0,487.48,1,487.48
6517,411,65,2,486.48,2,243.24
7049,404,70,4,530.83,2,265.42
7412,387,74,4,362.85,1,362.85
7757,348,77,4,344.97,1,344.97
8136,317,81,4,378.67,1,378.67
8517,269,85,4,380.97,1,380.97
8962,206,89,4,444.72,1,444.72
9529,124,95,4,566.3,1,566.3
10000,0,100,4,965.28,1,965.28
10000,0,100,4,0.0,1,0.0
10000,0,100,4,0.0,1,0.0
10000,0,100,4,0.0,1,0.0
10000,0,100,4,0.0,1,0.0
10000,0,100,4,0.0,1,0.0
