PixelsColored,PixelsAvailable,PercentComplete,TotalCollisions,Rate,WorkerCount,RatePerWorker
1,3,0,0,0.04,1,0.04
314,90,1,0,311.42,1,311.42
487,90,2,0,172.55,1,172.55
650,116,3,0,162.11,1,162.11
785,138,4,0,134.77,1,134.77
904,146,5,0,118.27,1,118.27
1023,142,6,0,118.39,1,118.39
1134,160,6,0,110.89,1,110.89
1236,169,7,0,101.13,1,101.13
1335,166,8,0,98.93,1,98.93
1430,189,8,0,94.78,1,94.78
1519,193,9,0,88.1,1,88.1
1606,183,9,0,86.98,1,86.98
1697,187,10,0,90.35,1,90.35
1787,199,10,0,89.38,1,89.38
1872,195,11,0,84.14,1,84.14
1960,187,11,0,87.39,1,87.39
2047,205,12,0,86.46,1,86.46
2126,221,12,0,78.61,1,78.61
2202,224,13,0,75.01,1,75.01
2277,230,13,0,74.04,1,74.04
2346,252,14,0,68.88,1,68.88
2412,249,14,0,65.64,1,65.64
2477,258,15,0,64.7,1,64.7
2541,257,15,0,63.24,1,63.24
2606,251,15,0,64.32,1,64.32
2672,251,16,0,65.58,1,65.58
2738,255,16,0,65.32,1,65.32
2804,262,17,0,65.75,1,65.75
2869,255,17,0,64.24,1,64.24
2933,263,17,0,63.07,1,63.07
2996,253,18,0,62.85,1,62.85
3062,258,18,0,65.75,1,65.75
3123,289,19,0,60.68,1,60.68
3181,283,19,0,57.83,1,57.83
3240,287,19,0,58.67,1,58.67
3301,264,20,0,60.84,1,60.84
3364,271,20,0,62.71,1,62.71
3425,273,20,0,60.1,1,60.1
3486,279,21,0,60.78,1,60.78
3547,282,21,0,60.21,1,60.21
3608,274,22,0,60.36,1,60.36
3671,274,22,0,62.3,1,62.3
3732,288,22,0,60.11,1,60.11
3791,282,23,0,58.3,1,58.3
3851,289,23,0,59.23,1,59.23
3910,286,23,0,58.37,1,58.37
3968,293,24,0,57.34,1,57.34
4024,308,24,0,55.38,1,55.38
4078,315,24,0,53.42,1,53.42
4131,321,25,0,52.88,1,52.88
4183,323,25,0,51.78,1,51.78
4234,335,25,0,50.94,1,50.94
4281,350,26,0,46.79,1,46.79
4328,352,26,0,46.74,1,46.74
4377,344,26,0,48.07,1,48.07
4426,339,27,0,48.95,1,48.95
4477,332,27,0,50.07,1,50.07
4528,321,27,0,50.63,1,50.63
4579,333,27,0,50.61,1,50.61
4629,346,28,0,49.21,1,49.21
4677,351,28,0,47.63,1,47.63
4726,344,28,0,48.12,1,48.12
4776,345,29,0,49.55,1,49.55
4825,349,29,0,48.02,1,48.02
4874,345,29,0,48.19,1,48.19
4922,342,30,0,47.62,1,47.62
4970,356,30,0,47.86,1,47.86
5017,361,30,0,46.21,1,46.21
5062,367,30,0,44.97,1,44.97
5108,364,31,0,45.44,1,45.44
5154,367,31,0,45.26,1,45.26
5199,369,31,0,44.95,1,44.95
5244,373,32,0,44.83,1,44.83
5289,368,32,0,44.78,1,44.78
5335,365,32,0,45.8,1,45.8
5381,373,32,0,45.3,1,45.3
5426,368,33,0,44.76,1,44.76
5471,370,33,0,44.23,1,44.23
5516,382,33,0,44.33,1,44.33
5560,374,33,0,43.87,1,43.87
5605,370,34,0,44.3,1,44.3
5649,378,34,0,43.2,1,43.2
5692,382,34,0,42.48,1,42.48
5734,386,34,0,41.55,1,41.55
5777,384,35,0,42.5,1,42.5
5821,382,35,0,43.5,1,43.5
5865,389,35,0,43.62,1,43.62
5908,385,36,0,42.93,1,42.93
5952,385,36,0,43.47,1,43.47
5996,375,36,0,43.8,1,43.8
6040,388,36,0,43.35,1,43.35
6083,392,37,0,42.81,1,42.81
6126,387,37,0,42.75,1,42.75
6169,391,37,0,42.58,1,42.58
6212,382,37,0,42.77,1,42.77
6256,384,38,0,43.32,1,43.32
6300,385,38,0,43.56,1,43.56
6344,386,38,0,43.54,1,43.54
6388,378,38,0,43.64,1,43.64
6433,373,39,0,44.54,1,44.54
6478,372,39,0,44.87,1,44.87
6524,379,39,0,45.13,1,45.13
6569,384,40,0,44.63,1,44.63
6614,366,40,0,44.26,1,44.26
6660,376,40,0,45.32,1,45.32
6705,381,40,0,44.94,1,44.94
6749,383,41,0,43.47,1,43.47
6793,389,41,0,43.3,1,43.3
6837,384,41,0,43.1,1,43.1
6881,392,41,0,43.08,1,43.08
6923,405,42,0,41.73,1,41.73
6965,399,42,0,41.9,1,41.9
7007,384,42,0,41.67,1,41.67
7051,382,43,0,43.18,1,43.18
7095,387,43,0,43.71,1,43.71
7138,402,43,0,42.96,1,42.96
7180,401,43,0,41.64,1,41.64
7222,400,44,0,41.35,1,41.35
7264,393,44,0,41.78,1,41.78
7305,405,44,0,41.0,1,41.0
7347,404,44,0,41.11,1,41.11
7388,417,45,0,40.36,1,40.36
7428,417,45,0,39.97,1,39.97
7469,407,45,0,40.55,1,40.55
7511,399,45,0,41.11,1,41.11
7554,391,46,0,42.03,1,42.03
7597,393,46,0,42.2,1,42.2
7640,396,46,0,42.2,1,42.2
7683,391,46,0,42.49,1,42.49
7725,405,47,0,41.97,1,41.97
7766,406,47,0,40.87,1,40.87
7808,393,47,0,41.63,1,41.63
7850,399,47,0,41.86,1,41.86
7893,388,48,0,42.16,1,42.16
7936,397,48,0,42.14,1,42.14
7978,401,48,0,41.43,1,41.43
8020,393,48,0,41.88,1,41.88
8062,411,49,0,41.62,1,41.62
8103,409,49,0,40.82,1,40.82
8144,414,49,0,40.96,1,40.96
8185,404,49,0,40.99,1,40.99
8226,399,50,0,40.78,1,40.78
8268,399,50,0,41.49,1,41.49
8310,398,50,0,41.68,1,41.68
8351,417,50,0,40.82,1,40.82
8392,412,51,0,40.3,1,40.3
8433,413,51,0,40.58,1,40.58
8473,422,51,0,39.51,1,39.51
8513,421,51,0,39.39,1,39.39
8553,421,52,0,39.57,1,39.57
8593,432,52,0,39.34,1,39.34
8632,432,52,0,38.35,1,38.35
8671,420,52,0,38.9,1,38.9
8712,417,53,0,40.04,1,40.04
8752,412,53,0,39.74,1,39.74
8793,424,53,0,40.04,1,40.04
8833,430,53,0,39.27,1,39.27
8873,432,54,0,39.01,1,39.01
8912,432,54,0,38.97,1,38.97
8951,430,54,0,38.68,1,38.68
8991,435,54,0,39.23,1,39.23
9030,442,55,0,38.35,1,38.35
9068,443,55,0,37.83,1,37.83
9106,459,55,0,37.41,1,37.41
9142,461,55,0,35.9,1,35.9
9179,463,56,0,36.15,1,36.15
9216,452,56,0,36.53,1,36.53
9253,468,56,0,36.14,1,36.14
9286,473,56,0,32.62,1,32.62
9322,463,56,0,35.29,1,35.29
9357,469,57,0,34.63,1,34.63
9393,474,57,0,35.62,1,35.62
9429,467,57,0,35.05,1,35.05
9465,465,57,0,35.8,1,35.8
9501,468,57,0,35.23,1,35.23
9537,474,58,0,35.04,1,35.04
9572,479,58,0,34.84,1,34.84
9607,478,58,0,34.41,1,34.41
9642,478,58,0,34.49,1,34.49
9677,481,59,0,34.43,1,34.43
9711,478,59,0,33.09,1,33.09
9747,471,59,0,35.07,1,35.07
9783,466,59,0,35.69,1,35.69
9819,474,59,0,35.63,1,35.63
9854,477,60,0,34.55,1,34.55
9889,474,60,0,34.68,1,34.68
9924,484,60,0,34.48,1,34.48
9959,485,60,0,34.38,1,34.38
9994,476,60,0,34.5,1,34.5
10030,470,61,0,35.17,1,35.17
10065,485,61,0,34.71,1,34.71
10100,478,61,0,34.6,1,34.6
10135,482,61,0,34.55,1,34.55
10169,497,62,0,33.55,1,33.55
10203,497,62,0,33.74,1,33.74
10237,493,62,0,33.83,1,33.83
10271,491,62,0,33.6,1,33.6
10305,495,62,0,33.77,1,33.77
10339,499,63,0,33.6,1,33.6
10373,502,63,0,33.29,1,33.29
10407,504,63,0,33.18,1,33.18
10440,502,63,0,32.84,1,32.84
10474,500,63,0,33.06,1,33.06
10508,502,64,0,33.08,1,33.08
10541,500,64,0,32.92,1,32.92
10575,507,64,0,33.0,1,33.0
10608,504,64,0,32.58,1,32.58
10642,504,64,0,33.03,1,33.03
10676,501,65,0,33.11,1,33.11
10709,502,65,0,32.77,1,32.77
10743,503,65,0,33.01,1,33.01
10776,500,65,0,32.89,1,32.89
10810,502,65,0,33.11,1,33.11
10844,495,66,0,33.15,1,33.15
10878,487,66,0,33.81,1,33.81
10913,487,66,0,34.09,1,34.09
10948,471,66,0,34.24,1,34.24
10984,461,67,0,35.69,1,35.69
11021,468,67,0,36.11,1,36.11
11057,473,67,0,35.26,1,35.26
11093,469,67,0,35.05,1,35.05
11129,471,67,0,35.52,1,35.52
11164,483,68,0,34.98,1,34.98
11199,486,68,0,34.35,1,34.35
11234,495,68,0,34.14,1,34.14
11268,493,68,0,33.78,1,33.78
11302,493,68,0,33.77,1,33.77
11336,492,69,0,33.78,1,33.78
11370,503,69,0,33.71,1,33.71
11403,512,69,0,32.98,1,32.98
11437,508,69,0,33.03,1,33.03
11470,501,70,0,32.62,1,32.62
11503,506,70,0,32.77,1,32.77
11537,497,70,0,33.24,1,33.24
11571,502,70,0,33.09,1,33.09
11605,492,70,0,33.78,1,33.78
11639,488,71,0,33.84,1,33.84
11673,483,71,0,33.89,1,33.89
11708,475,71,0,34.74,1,34.74
11743,487,71,0,34.99,1,34.99
11777,493,71,0,33.99,1,33.99
11811,502,72,0,33.52,1,33.52
11845,506,72,0,33.19,1,33.19
11879,505,72,0,33.2,1,33.2
11913,510,72,0,33.14,1,33.14
11946,509,72,0,32.78,1,32.78
11980,498,73,0,33.14,1,33.14
12014,497,73,0,33.6,1,33.6
12048,504,73,0,33.36,1,33.36
12082,506,73,0,33.22,1,33.22
12115,512,73,0,32.93,1,32.93
12148,513,74,0,32.58,1,32.58
12181,514,74,0,32.78,1,32.78
12214,514,74,0,32.55,1,32.55
12247,515,74,0,32.92,1,32.92
12280,505,74,0,32.88,1,32.88
12314,500,75,0,33.46,1,33.46
12348,506,75,0,33.34,1,33.34
12382,493,75,0,33.51,1,33.51
12417,502,75,0,34.17,1,34.17
12451,500,75,0,33.5,1,33.5
12485,496,76,0,33.82,1,33.82
12519,501,76,0,33.48,1,33.48
12553,511,76,0,33.35,1,33.35
12586,514,76,0,32.64,1,32.64
12619,514,77,0,32.48,1,32.48
12652,508,77,0,32.94,1,32.94
12686,501,77,0,33.25,1,33.25
12720,491,77,0,33.93,1,33.93
12755,480,77,0,34.33,1,34.33
12790,476,78,0,34.64,1,34.64
12826,463,78,0,35.8,1,35.8
12862,461,78,0,35.93,1,35.93
12899,456,78,0,36.21,1,36.21
12937,447,78,0,37.16,1,37.16
12975,448,79,0,37.13,1,37.13
13013,457,79,0,37.61,1,37.61
13050,443,79,0,36.78,1,36.78
13088,439,79,0,37.53,1,37.53
13126,446,80,0,37.17,1,37.17
13164,448,80,0,37.04,1,37.04
13202,442,80,0,37.3,1,37.3
13240,434,80,0,38.0,1,38.0
13279,442,81,0,38.41,1,38.41
13318,435,81,0,38.13,1,38.13
13357,420,81,0,38.34,1,38.34
13397,422,81,0,39.31,1,39.31
13437,410,82,0,39.92,1,39.92
13478,399,82,0,40.88,1,40.88
13520,407,82,0,41.87,1,41.87
13561,409,82,0,40.8,1,40.8
13603,390,83,0,41.14,1,41.14
13647,374,83,0,43.17,1,43.17
13692,370,83,0,44.67,1,44.67
13738,356,83,0,45.76,1,45.76
13785,347,84,0,46.9,1,46.9
13834,333,84,0,48.76,1,48.76
13884,340,84,0,49.48,1,49.48
13935,319,85,0,50.19,1,50.19
13988,316,85,0,52.82,1,52.82
14041,318,85,0,52.64,1,52.64
14097,299,86,0,55.2,1,55.2
14155,289,86,0,57.44,1,57.44
14214,292,86,0,57.99,1,57.99
14272,287,87,0,57.26,1,57.26
14332,280,87,0,59.14,1,59.14
14391,271,87,0,58.92,1,58.92
14454,256,88,0,62.57,1,62.57
14522,244,88,0,67.11,1,67.11
14590,240,89,0,67.49,1,67.49
14659,229,89,0,68.44,1,68.44
14731,227,89,0,71.47,1,71.47
14810,202,90,0,78.17,1,78.17
14894,185,90,0,83.24,1,83.24
14987,177,91,0,92.28,1,92.28
15078,181,92,0,90.97,1,90.97
15175,160,92,0,96.1,1,96.1
15278,155,93,0,102.81,1,102.81
15387,146,93,0,108.61,1,108.61
15502,144,94,0,114.68,1,114.68
15624,133,95,0,121.11,1,121.11
15740,157,96,0,114.9,1,114.9
15853,146,96,0,112.05,1,112.05
15986,117,97,0,132.91,1,132.91
16152,71,98,0,165.91,1,165.91
16384,0,100,0,360.47,1,360.47
16384,0,100,0,0.0,1,0.0
16384,0,100,0,0.0,1,0.0
16384,0,100,0,0.0,1,0.0
16384,0,100,0,0.0,1,0.0
16384,0,100,0,0.0,1,0.0
