PixelsColored,PixelsAvailable,PercentComplete,TotalCollisions,Rate,WorkerCount,RatePerWorker
1,8,0,0,0.04,1,0.04
386,188,0,0,384.94,1,384.94
2993,533,7,0,2606.11,1,2606.11
4718,741,11,0,1724.04,1,1724.04
6254,786,15,0,1535.52,1,1535.52
7594,911,18,0,1339.46,1,1339.46
8806,999,22,0,1211.71,1,1211.71
9973,1048,24,0,1166.39,1,1166.39
11052,1065,27,0,1078.32,1,1078.32
12127,1137,30,0,1074.6,1,1074.6
13133,1232,32,0,1005.79,1,1005.79
14100,1244,35,0,966.57,1,966.57
15053,1260,37,0,952.48,1,952.48
15978,1275,39,0,924.85,1,924.85
16902,1317,42,0,923.35,1,923.35
17796,1372,44,0,893.82,1,893.82
18670,1346,46,0,873.75,1,873.75
19542,1372,48,0,871.69,1,871.69
20389,1412,50,0,846.52,1,846.52
21221,1466,53,0,831.19,1,831.19
22039,1479,55,0,817.92,1,817.92
22824,1533,57,0,784.78,1,784.78
23581,1600,58,0,756.86,1,756.86
24330,1595,60,0,748.55,1,748.55
25072,1641,62,0,741.92,1,741.92
25804,1652,64,0,731.83,1,731.83
26524,1723,66,0,719.24,1,719.24
27250,1662,68,0,725.32,1,725.32
27975,1651,69,0,724.24,1,724.24
28711,1614,71,0,735.89,1,735.89
29466,1599,73,0,754.76,1,754.76
30229,1550,75,0,762.1,1,762.1
31029,1505,77,0,799.89,1,799.89
31875,1389,79,0,845.33,1,845.33
32776,1300,81,0,900.75,1,900.75
33780,1096,84,0,1003.16,1,1003.16
34917,964,87,0,1136.18,1,1136.18
36227,789,90,0,1309.89,1,1309.89
37939,522,94,0,1711.9,1,1711.9
40000,0,100,0,3325.83,1,3325.83
40000,0,100,0,0.0,1,0.0
40000,0,100,0,0.0,1,0.0
40000,0,100,0,0.0,1,0.0
40000,0,100,0,0.0,1,0.0
40000,0,100,0,0.0,1,0.0
