PixelsColored,PixelsAvailable,PercentComplete,TotalCollisions,Rate,WorkerCount,RatePerWorker
39938,23890,15,1702,322.14,119,2.71
40282,24074,16,1716,321.13,120,2.68
40628,24294,16,1731,318.35,121,2.63
40968,24528,16,1755,308.95,122,2.53
41319,24739,16,1772,314.65,123,2.56
41673,24896,16,1788,316.94,124,2.56
42018,25092,16,1816,311.87,125,2.49
42374,25202,16,1835,314.93,126,2.5
42728,25379,17,1859,311.54,126,2.47
43088,25568,17,1879,312.46,127,2.46
43434,25788,17,1897,345.57,128,2.7
43695,25900,17,1913,250.98,129,1.95
44047,26063,17,1933,351.54,130,2.7
44305,26222,17,1951,250.6,131,1.91
44635,26380,17,1970,329.83,131,2.52
44929,26554,17,1984,269.75,132,2.04
45268,26697,18,2006,338.8,133,2.55
45553,26831,18,2024,259.11,134,1.93
45876,26968,18,2038,322.99,134,2.41
46183,27074,18,2065,270.86,135,2.01
46507,27225,18,2085,323.4,135,2.4
46824,27336,18,2101,268.3,136,1.97
47138,27497,18,2112,313.68,137,2.29
47455,27664,18,2132,316.94,137,2.31
47730,27777,19,2154,249.04,138,1.8
48038,27916,19,2168,307.42,139,2.21
48348,28067,19,2182,309.85,140,2.21
48657,28160,19,2202,259.79,140,1.86
48959,28333,19,2208,301.8,141,2.14
49253,28500,19,2230,293.7,142,2.07
49547,28685,19,2243,293.68,143,2.05
49831,28865,19,2259,283.74,144,1.97
50116,29054,20,2284,284.61,144,1.98
50400,29236,20,2304,283.72,145,1.96
50680,29400,20,2326,236.06,147,1.61
50959,29496,20,2341,277.04,147,1.88
51234,29649,20,2360,269.86,148,1.82
51515,29834,20,2375,276.1,149,1.85
51796,29928,20,2392,280.99,149,1.89
52071,30042,20,2415,270.05,150,1.8
52351,30205,20,2435,270.03,151,1.79
52639,30357,21,2449,273.3,151,1.81
52916,30497,21,2475,269.29,152,1.77
53205,30603,21,2490,273.46,153,1.79
53493,30751,21,2508,276.16,153,1.8
53776,30901,21,2532,269.17,154,1.75
54065,31040,21,2551,271.06,155,1.75
54352,31194,21,2574,267.28,155,1.72
54651,31287,21,2586,272.63,156,1.75
54944,31451,21,2605,266.09,157,1.69
55238,31625,22,2625,262.74,158,1.66
55532,31714,22,2647,266.4,158,1.69
55831,31839,22,2665,261.46,159,1.64
56130,31987,22,2684,266.59,159,1.68
56426,32158,22,2707,261.17,160,1.63
56728,32300,22,2726,261.93,161,1.63
57030,32444,22,2746,258.09,162,1.59
57328,32583,22,2772,264.78,162,1.63
57628,32735,23,2797,259.59,163,1.59
57936,32885,23,2816,263.58,164,1.61
58242,33065,23,2838,258.78,165,1.57
58550,33246,23,2860,259.95,166,1.57
58858,33450,23,2884,258.79,167,1.55
59174,33660,23,2900,315.96,167,1.89
59398,33809,23,2912,223.6,168,1.33
59647,33975,23,2934,230.0,169,1.36
59964,34116,23,2956,259.8,170,1.53
60267,34262,24,2974,302.68,170,1.78
60475,34339,24,2987,207.84,171,1.22
60774,34429,24,2999,245.89,172,1.43
61074,34559,24,3023,299.79,172,1.74
61282,34664,24,3036,207.77,173,1.2
61575,34791,24,3060,245.22,173,1.42
61879,34904,24,3079,303.54,174,1.74
62081,35032,24,3096,201.65,175,1.15
62387,35210,24,3112,305.87,175,1.75
62597,35300,25,3120,209.8,176,1.19
62888,35406,25,3146,241.77,177,1.37
63188,35519,25,3166,299.4,177,1.69
63393,35594,25,3179,204.92,177,1.16
63690,35728,25,3197,296.38,178,1.67
63886,35848,25,3212,194.93,179,1.09
64186,36009,25,3225,299.29,179,1.67
64398,36137,25,3238,198.56,180,1.1
64692,36308,25,3253,293.3,181,1.62
64900,36393,25,3278,198.04,181,1.09
65185,36494,26,3302,284.64,182,1.56
65408,36606,26,3315,205.7,183,1.12
65682,36782,26,3329,273.9,183,1.5
65928,36895,26,3345,213.42,184,1.16
66194,37037,26,3360,265.98,184,1.45
66445,37202,26,3381,210.74,185,1.14
66710,37363,26,3405,264.88,186,1.42
66958,37480,26,3425,210.18,187,1.12
67225,37585,26,3439,266.63,187,1.43
67488,37702,26,3457,211.2,188,1.12
67759,37808,27,3468,270.55,188,1.44
68027,37914,27,3483,218.74,189,1.16
68283,38061,27,3498,255.59,190,1.35
68548,38195,27,3521,264.44,190,1.39
68740,38314,27,3530,182.12,191,0.95
68998,38437,27,3543,257.74,191,1.35
69256,38569,27,3557,257.99,192,1.34
69463,38649,27,3573,183.17,193,0.95
69711,38758,27,3586,247.5,193,1.28
69953,38850,27,3601,241.65,194,1.25
70188,38964,28,3622,187.78,194,0.97
70430,39084,28,3635,241.97,195,1.24
70673,39213,28,3649,242.54,195,1.24
70917,39344,28,3661,243.37,196,1.24
71116,39446,28,3670,169.64,197,0.86
71349,39572,28,3688,232.55,197,1.18
71586,39741,28,3697,236.66,198,1.2
71826,39891,28,3714,239.78,198,1.21
72050,40035,28,3725,180.98,200,0.9
72285,40136,28,3745,234.72,200,1.17
72523,40231,29,3758,237.84,200,1.19
72749,40344,29,3772,225.68,201,1.12
72974,40475,29,3787,224.81,201,1.12
73175,40587,29,3804,167.2,202,0.83
73394,40680,29,3818,218.55,203,1.08
73628,40777,29,3830,233.7,203,1.15
73860,40901,29,3850,231.87,204,1.14
74096,41027,29,3876,235.39,204,1.15
74313,41138,29,3887,171.87,205,0.84
74542,41280,29,3900,228.54,206,1.11
74771,41387,29,3921,228.68,206,1.11
74996,41503,29,3945,224.53,207,1.08
75220,41594,30,3964,223.81,207,1.08
75442,41711,30,3982,221.62,208,1.07
75650,41822,30,3997,164.36,209,0.79
75865,41945,30,4014,214.71,209,1.03
76077,42032,30,4033,211.64,210,1.01
76299,42137,30,4050,221.43,210,1.05
76507,42212,30,4054,207.92,210,0.99
76724,42330,30,4069,216.91,211,1.03
76940,42441,30,4093,215.36,211,1.02
77158,42535,30,4106,217.98,212,1.03
77373,42617,30,4115,214.82,212,1.01
77589,42705,31,4128,215.63,213,1.01
77806,42800,31,4151,216.47,213,1.02
78009,42924,31,4172,159.16,214,0.74
78219,43057,31,4190,209.61,215,0.97
78430,43172,31,4200,210.82,215,0.98
78644,43280,31,4221,213.82,216,0.99
78861,43364,31,4239,216.69,216,1.0
79074,43441,31,4260,212.93,217,0.98
79283,43555,31,4275,208.73,217,0.96
79493,43618,31,4287,209.97,217,0.97
79704,43681,31,4310,210.44,218,0.97
79910,43788,31,4323,205.82,218,0.94
80117,43881,32,4335,206.86,219,0.94
80321,43971,32,4349,203.69,219,0.93
80527,44021,32,4371,205.88,220,0.94
80730,44112,32,4390,202.5,220,0.92
80931,44191,32,4407,200.64,220,0.91
81127,44276,32,4416,195.59,221,0.89
81317,44329,32,4430,189.78,221,0.86
81516,44409,32,4441,198.5,221,0.9
81719,44499,32,4453,202.52,222,0.91
81915,44614,32,4470,195.67,222,0.88
82114,44724,32,4485,198.8,223,0.89
82316,44805,32,4497,201.61,223,0.9
82516,44922,33,4520,199.49,224,0.89
82716,45033,33,4530,199.78,225,0.89
82910,45148,33,4548,193.93,225,0.86
83108,45219,33,4561,197.25,226,0.87
83314,45335,33,4581,193.79,226,0.86
83522,45426,33,4599,194.85,227,0.86
83736,45532,33,4612,195.26,227,0.86
83942,45635,33,4633,192.09,228,0.84
84157,45754,33,4646,197.74,228,0.87
84367,45851,33,4664,192.71,229,0.84
84580,45964,33,4680,191.05,229,0.83
84792,46040,33,4697,194.61,230,0.85
85003,46143,34,4716,193.16,230,0.84
85218,46234,34,4731,195.5,231,0.85
85428,46338,34,4752,191.13,231,0.83
85644,46435,34,4767,192.51,232,0.83
85859,46540,34,4784,192.48,232,0.83
86077,46657,34,4798,192.39,233,0.83
86296,46765,34,4812,195.99,233,0.84
86514,46906,34,4827,194.78,234,0.83
86725,47019,34,4850,192.63,235,0.82
86944,47133,34,4866,196.05,235,0.83
87160,47248,34,4885,196.11,236,0.83
87383,47342,34,4898,196.14,236,0.83
87599,47434,35,4918,193.23,237,0.82
87819,47542,35,4935,194.66,237,0.82
88037,47639,35,4954,194.65,238,0.82
88254,47732,35,4975,194.37,238,0.82
88477,47821,35,4990,190.41,239,0.8
88695,47923,35,5011,192.27,239,0.8
88918,48036,35,5027,194.22,240,0.81
89147,48130,35,5038,196.55,240,0.82
89370,48225,35,5055,193.69,241,0.8
89584,48332,35,5082,185.24,241,0.77
89807,48448,35,5100,185.64,242,0.77
90029,48566,36,5120,187.55,242,0.78
90251,48711,36,5140,183.0,243,0.75
90474,48814,36,5160,183.76,244,0.75
90701,48933,36,5177,186.77,244,0.77
90931,49025,36,5191,189.62,245,0.77
91157,49141,36,5210,189.05,245,0.77
91378,49276,36,5234,184.04,246,0.75
91612,49375,36,5246,189.28,246,0.77
91847,49496,36,5257,189.62,247,0.77
92078,49612,36,5273,188.11,248,0.76
92305,49721,36,5294,186.44,248,0.75
92537,49795,37,5310,182.98,248,0.74
92759,49906,37,5336,184.76,249,0.74
92985,49984,37,5359,182.99,249,0.73
93222,50076,37,5371,183.02,250,0.73
93455,50175,37,5388,184.06,250,0.74
93687,50244,37,5406,184.75,251,0.74
93911,50353,37,5433,181.66,251,0.72
94145,50439,37,5450,185.1,252,0.73
94375,50562,37,5472,183.59,252,0.73
94607,50685,37,5492,182.51,253,0.72
94839,50787,37,5513,183.92,253,0.73
95076,50894,38,5529,181.96,254,0.72
95306,51009,38,5553,180.78,255,0.71
95546,51157,38,5568,180.72,255,0.71
95783,51248,38,5586,181.88,256,0.71
96018,51336,38,5607,177.84,256,0.69
96254,51406,38,5627,178.52,256,0.7
96493,51524,38,5644,177.37,256,0.69
96723,51625,38,5670,178.32,256,0.7
96963,51688,38,5686,181.02,256,0.71
97196,51823,38,5709,177.11,256,0.69
97433,51884,38,5728,180.98,256,0.71
97665,52008,39,5752,175.23,256,0.68
97901,52102,39,5772,175.14,256,0.68
98134,52211,39,5795,174.32,256,0.68
98374,52317,39,5811,178.24,256,0.7
98614,52405,39,5827,177.66,256,0.69
98853,52498,39,5839,238.98,256,0.93
99000,52571,39,5849,146.67,256,0.57
99144,52616,39,5859,143.58,256,0.56
99330,52682,39,5879,161.5,256,0.63
99572,52795,39,5893,177.47,256,0.69
99810,52916,39,5906,237.64,256,0.93
99953,52997,39,5910,142.56,256,0.56
100093,53053,40,5919,139.57,256,0.55
100302,53124,40,5931,167.64,256,0.65
100536,53230,40,5943,233.43,256,0.91
100679,53287,40,5943,142.81,256,0.56
100816,53322,40,5958,136.52,256,0.53
101025,53376,40,5976,164.2,256,0.64
101258,53508,40,5999,171.74,256,0.67
101491,53604,40,6014,232.27,256,0.91
101633,53689,40,6023,141.97,256,0.55
101771,53760,40,6036,137.8,256,0.54
101964,53834,40,6061,159.21,256,0.62
102202,53938,40,6078,237.52,256,0.93
102337,54016,40,6084,134.73,256,0.53
102471,54053,40,6099,133.93,256,0.52
102673,54147,41,6120,159.78,256,0.62
102904,54279,41,6141,230.36,256,0.9
103040,54321,41,6148,135.92,256,0.53
103170,54384,41,6161,129.67,256,0.51
103384,54511,41,6177,162.54,256,0.63
103614,54598,41,6192,229.75,256,0.9
103749,54659,41,6197,134.95,256,0.53
103882,54700,41,6214,132.82,256,0.52
104101,54830,41,6228,163.88,256,0.64
104328,54925,41,6245,226.53,256,0.88
104457,54996,41,6249,128.86,256,0.5
104584,55062,41,6272,126.64,256,0.49
104811,55137,41,6286,163.59,256,0.64
105034,55275,42,6298,222.82,256,0.87
105161,55332,42,6302,126.93,256,0.5
105290,55363,42,6319,128.15,256,0.5
105512,55462,42,6338,221.96,256,0.87
105639,55528,42,6346,126.68,256,0.49
105764,55578,42,6365,124.71,256,0.49
105985,55693,42,6387,220.66,256,0.86
106116,55765,42,6394,130.88,256,0.51
106240,55814,42,6411,123.59,256,0.48
106454,55890,42,6435,156.24,256,0.61
106674,55985,42,6457,219.88,256,0.86
106798,56069,42,6466,123.96,256,0.48
106925,56114,42,6476,126.42,256,0.49
107144,56152,42,6493,218.39,256,0.85
107267,56202,42,6501,122.73,256,0.48
107393,56246,42,6521,125.38,256,0.49
107610,56344,43,6549,216.86,256,0.85
107731,56400,43,6554,120.8,256,0.47
107855,56430,43,6570,121.07,256,0.47
108072,56494,43,6585,216.71,256,0.85
108188,56554,43,6590,115.84,256,0.45
108334,56622,43,6603,130.84,256,0.51
108550,56656,43,6626,215.23,256,0.84
108670,56688,43,6628,119.86,256,0.47
108800,56718,43,6649,124.36,256,0.49
109015,56796,43,6669,214.15,256,0.84
109138,56830,43,6681,122.83,256,0.48
109266,56863,43,6695,124.65,256,0.49
109485,56919,43,6710,218.34,256,0.85
109603,56993,43,6722,117.53,256,0.46
109736,57013,43,6737,124.7,256,0.49
109949,57092,43,6754,212.98,256,0.83
110064,57172,44,6767,114.82,256,0.45
110200,57210,44,6785,127.52,256,0.5
110418,57265,44,6808,217.57,256,0.85
110537,57325,44,6813,118.67,256,0.46
110669,57335,44,6828,124.47,256,0.49
110883,57407,44,6848,213.24,256,0.83
111000,57440,44,6852,116.71,256,0.46
111143,57502,44,6866,128.91,256,0.5
111356,57625,44,6883,212.06,256,0.83
111468,57696,44,6894,111.9,256,0.44
111611,57719,44,6910,129.72,256,0.51
111822,57810,44,6934,210.66,256,0.82
111943,57859,44,6941,120.74,256,0.47
112080,57909,44,6953,125.31,256,0.49
112292,57994,44,6969,211.69,256,0.83
112409,58026,44,6972,116.4,256,0.45
112553,58071,45,6992,129.78,256,0.51
112765,58142,45,7002,211.08,256,0.82
112883,58164,45,7009,117.55,256,0.46
113031,58201,45,7026,129.4,256,0.51
113242,58256,45,7034,210.22,256,0.82
113353,58298,45,7037,110.75,256,0.43
113509,58319,45,7060,132.42,256,0.52
113716,58395,45,7076,206.44,256,0.81
113828,58422,45,7084,111.99,256,0.44
113985,58435,45,7096,133.1,256,0.52
114192,58480,45,7102,206.34,256,0.81
114303,58526,45,7104,110.62,256,0.43
114476,58560,45,7117,138.81,256,0.54
114681,58664,45,7133,204.44,256,0.8
114796,58691,45,7139,114.94,256,0.45
114949,58739,45,7156,129.73,256,0.51
115155,58809,46,7175,205.72,256,0.8
115265,58856,46,7179,109.63,256,0.43
115418,58917,46,7199,127.91,256,0.5
115620,58977,46,7216,201.93,256,0.79
115733,59021,46,7224,112.68,256,0.44
115883,59077,46,7246,126.15,256,0.49
116093,59119,46,7262,209.13,256,0.82
116204,59134,46,7267,110.79,256,0.43
116358,59171,46,7283,129.5,256,0.51
116557,59236,46,7298,198.68,256,0.78
116662,59303,46,7303,104.53,256,0.41
116826,59337,46,7327,132.82,256,0.52
117026,59387,46,7338,199.2,256,0.78
117132,59429,46,7346,105.73,256,0.41
117304,59475,46,7361,133.32,256,0.52
117506,59507,47,7373,201.37,256,0.79
117614,59529,47,7383,107.83,256,0.42
117772,59547,47,7405,130.11,256,0.51
117976,59603,47,7424,203.65,256,0.8
118084,59657,47,7430,107.89,256,0.42
118244,59704,47,7445,131.55,256,0.51
118450,59761,47,7460,205.65,256,0.8
118558,59794,47,7467,107.9,256,0.42
118714,59866,47,7487,126.9,256,0.5
118912,59941,47,7502,197.1,256,0.77
119020,59962,47,7511,107.62,256,0.42
119183,60009,47,7530,132.28,256,0.52
119386,60089,47,7547,202.71,256,0.79
119490,60128,47,7553,103.77,256,0.41
119656,60139,47,7569,130.02,256,0.51
119853,60191,47,7580,196.71,256,0.77
119959,60214,47,7591,105.62,256,0.41
120122,60261,48,7615,130.5,256,0.51
120324,60303,48,7631,201.88,256,0.79
120430,60318,48,7637,105.97,256,0.41
120593,60359,48,7656,131.24,256,0.51
120792,60414,48,7673,198.92,256,0.78
120898,60439,48,7680,105.65,256,0.41
121065,60460,48,7696,132.42,256,0.52
121269,60517,48,7707,203.25,256,0.79
121377,60563,48,7715,107.61,256,0.42
121539,60623,48,7734,130.92,256,0.51
121744,60646,48,7750,204.53,256,0.8
121849,60674,48,7754,104.67,256,0.41
122013,60704,48,7772,131.1,256,0.51
122214,60784,48,7785,200.97,256,0.79
122324,60813,48,7797,109.51,256,0.43
122480,60838,48,7817,127.69,256,0.5
122681,60901,49,7827,200.32,256,0.78
122783,60942,49,7832,101.99,256,0.4
122957,60977,49,7852,131.92,256,0.52
123159,61025,49,7873,201.24,256,0.79
123261,61051,49,7879,101.9,256,0.4
123425,61100,49,7896,130.41,256,0.51
123621,61146,49,7906,195.39,256,0.76
123722,61171,49,7914,100.63,256,0.39
123898,61173,49,7935,133.87,256,0.52
124095,61221,49,7948,196.15,256,0.77
124196,61254,49,7952,100.6,256,0.39
124367,61293,49,7978,130.76,256,0.51
124561,61353,49,7991,193.25,256,0.75
124656,61407,49,8000,94.94,256,0.37
124838,61423,49,8019,132.53,256,0.52
125032,61473,50,8029,193.88,256,0.76
125131,61489,50,8033,98.92,256,0.39
125310,61525,50,8059,131.91,256,0.52
125508,61593,50,8071,197.26,256,0.77
125609,61654,50,8081,100.71,256,0.39
125779,61703,50,8102,128.93,256,0.5
125976,61755,50,8114,196.08,256,0.77
126076,61795,50,8119,99.99,256,0.39
126248,61821,50,8145,130.58,256,0.51
126445,61874,50,8160,196.35,256,0.77
126543,61924,50,8165,97.96,256,0.38
126723,61979,50,8182,131.6,256,0.51
126921,62039,50,8193,197.54,256,0.77
127020,62071,50,8195,98.97,256,0.39
127187,62149,50,8230,125.44,256,0.49
127378,62234,50,8240,190.92,256,0.75
127474,62254,50,8251,95.96,256,0.37
127659,62283,51,8270,132.02,256,0.52
127850,62347,51,8285,190.38,256,0.74
127950,62387,51,8293,99.59,256,0.39
128133,62423,51,8308,131.39,256,0.51
128322,62485,51,8321,188.82,256,0.74
128416,62524,51,8332,93.88,256,0.37
128607,62595,51,8341,190.72,256,0.75
128706,62638,51,8344,98.6,256,0.39
128854,62685,51,8355,119.05,256,0.47
129041,62706,51,8368,186.56,256,0.73
129133,62743,51,8375,91.64,256,0.36
129317,62765,51,8386,183.49,256,0.72
129414,62808,51,8393,96.69,256,0.38
129563,62854,51,8414,117.39,256,0.46
129753,62886,51,8422,189.43,256,0.74
129846,62903,51,8427,92.96,256,0.36
130033,62954,52,8446,186.45,256,0.73
130133,62973,52,8454,99.64,256,0.39
130272,63011,52,8473,114.74,256,0.45
130455,63080,52,8490,182.4,256,0.71
130551,63113,52,8494,95.86,256,0.37
130735,63182,52,8511,183.6,256,0.72
130829,63229,52,8515,93.67,256,0.37
130973,63252,52,8540,116.35,256,0.45
131159,63306,52,8549,185.35,256,0.72
131250,63344,52,8555,90.99,256,0.36
131433,63396,52,8571,182.65,256,0.71
131528,63433,52,8576,94.68,256,0.37
131688,63470,52,8593,121.86,256,0.48
131874,63545,52,8611,185.93,256,0.73
131965,63573,52,8625,90.91,256,0.36
132143,63615,52,8643,177.3,256,0.69
132234,63632,52,8643,90.95,256,0.36
132385,63669,52,8664,115.14,256,0.45
132562,63720,53,8673,176.94,256,0.69
132649,63749,53,8685,86.92,256,0.34
132824,63791,53,8700,174.41,256,0.68
132914,63813,53,8705,89.86,256,0.35
133087,63834,53,8730,122.91,256,0.48
133272,63875,53,8735,184.53,256,0.72
133362,63889,53,8748,89.65,256,0.35
133539,63942,53,8766,176.18,256,0.69
133628,63972,53,8772,88.98,256,0.35
133799,64037,53,8786,122.3,256,0.48
133977,64101,53,8795,177.82,256,0.69
134063,64140,53,8805,85.65,256,0.33
134242,64174,53,8828,178.98,256,0.7
134332,64202,53,8839,89.97,256,0.35
134492,64245,53,8861,117.72,256,0.46
134668,64312,53,8876,175.31,256,0.68
134756,64344,53,8888,87.62,256,0.34
134933,64392,53,8908,176.38,256,0.69
135018,64431,54,8911,84.82,256,0.33
135184,64483,54,8937,118.88,256,0.46
135366,64535,54,8948,181.61,256,0.71
135453,64571,54,8958,86.6,256,0.34
135633,64639,54,8976,179.4,256,0.7
135723,64682,54,8979,89.54,256,0.35
135896,64707,54,8993,121.79,256,0.48
136074,64791,54,9005,177.4,256,0.69
136159,64792,54,9016,84.96,256,0.33
136335,64858,54,9040,175.31,256,0.68
136420,64871,54,9042,84.97,256,0.33
136599,64927,54,9058,123.35,256,0.48
136772,64960,54,9069,172.86,256,0.68
136853,64982,54,9079,80.72,256,0.32
137027,65017,54,9099,173.68,256,0.68
137112,65035,54,9105,84.59,256,0.33
137290,65093,54,9131,177.26,256,0.69
137376,65125,54,9133,85.72,256,0.33
137531,65156,55,9150,113.48,256,0.44
137706,65215,55,9165,174.85,256,0.68
137786,65212,55,9173,79.72,256,0.31
137955,65275,55,9186,168.95,256,0.66
138036,65289,55,9192,80.97,256,0.32
138212,65343,55,9210,175.71,256,0.69
138297,65365,55,9215,84.6,256,0.33
138465,65379,55,9240,117.81,256,0.46
138638,65452,55,9253,172.78,256,0.67
138721,65465,55,9262,82.89,256,0.32
138895,65507,55,9283,173.74,256,0.68
138981,65519,55,9290,85.82,256,0.34
139156,65537,55,9311,174.95,256,0.68
139240,65556,55,9314,83.57,256,0.33
139395,65580,55,9334,114.32,256,0.45
139568,65611,55,9349,172.86,256,0.68
139651,65625,55,9358,82.67,256,0.32
139832,65685,55,9376,180.62,256,0.71
139916,65690,55,9381,83.81,256,0.33
140085,65732,56,9401,168.72,256,0.66
140169,65761,56,9406,83.67,256,0.33
140331,65792,56,9422,115.41,256,0.45
140508,65806,56,9431,176.29,256,0.69
140588,65831,56,9438,79.77,256,0.31
140755,65884,56,9453,166.62,256,0.65
140830,65892,56,9460,74.87,256,0.29
140999,65929,56,9476,168.62,256,0.66
141080,65965,56,9486,80.57,256,0.31
141250,65999,56,9501,169.41,256,0.66
141331,66021,56,9512,80.92,256,0.32
141498,66057,56,9528,166.83,256,0.65
141576,66096,56,9533,77.95,256,0.3
141739,66097,56,9550,113.16,256,0.44
141907,66170,56,9565,167.63,256,0.65
141990,66169,56,9575,82.72,256,0.32
142155,66233,56,9589,164.74,256,0.64
142234,66224,56,9598,78.74,256,0.31
142405,66257,56,9621,170.67,256,0.67
142483,66275,56,9628,77.97,256,0.3
142652,66299,57,9649,168.38,256,0.66
142733,66332,57,9654,80.93,256,0.32
142889,66361,57,9680,111.23,256,0.43
143055,66418,57,9686,165.79,256,0.65
143133,66456,57,9697,77.84,256,0.3
143304,66481,57,9706,170.86,256,0.67
143382,66499,57,9713,77.6,256,0.3
143551,66534,57,9725,168.38,256,0.66
143631,66540,57,9734,79.69,256,0.31
143797,66578,57,9752,165.91,256,0.65
143875,66590,57,9760,77.92,256,0.3
144040,66602,57,9773,164.53,256,0.64
144119,66617,57,9780,78.66,256,0.31
144286,66666,57,9799,166.93,256,0.65
144363,66679,57,9801,77.0,256,0.3
144526,66724,57,9816,162.21,256,0.63
144605,66734,57,9819,78.79,256,0.31
144770,66784,57,9835,164.69,256,0.64
144851,66792,57,9838,80.98,256,0.32
145017,66840,58,9856,112.84,256,0.44
145176,66886,58,9869,158.39,256,0.62
145255,66909,58,9883,78.77,256,0.31
145419,66973,58,9900,163.93,256,0.64
145503,66960,58,9914,83.7,256,0.33
145672,66990,58,9929,168.94,256,0.66
145750,66985,58,9937,77.92,256,0.3
145916,67007,58,9954,165.86,256,0.65
145995,67036,58,9955,78.71,256,0.31
146157,67092,58,9975,161.9,256,0.63
146231,67112,58,9978,73.87,256,0.29
146395,67146,58,9995,163.53,256,0.64
146474,67168,58,9999,78.76,256,0.31
146637,67174,58,10020,162.43,256,0.63
146717,67191,58,10023,79.77,256,0.31
146875,67191,58,10046,110.6,256,0.43
147041,67229,58,10059,165.2,256,0.65
147121,67230,58,10071,79.68,256,0.31
147286,67290,58,10084,164.66,256,0.64
147363,67311,58,10096,76.87,256,0.3
147527,67374,59,10108,163.89,256,0.64
147602,67392,59,10116,74.76,256,0.29
