PixelsColored,PixelsAvailable,PercentComplete,TotalCollisions,Rate,WorkerCount,RatePerWorker
1,8,0,0,0.04,1,0.04
199,135,1,0,197.56,1,197.56
305,173,3,0,105.31,1,105.31
394,190,3,0,88.86,1,88.86
478,200,4,0,83.65,1,83.65
556,217,5,0,77.13,1,77.13
629,237,6,0,72.66,1,72.66
696,249,6,0,66.59,1,66.59
760,261,7,0,63.88,1,63.88
823,262,8,0,62.12,1,62.12
883,286,8,0,59.97,1,59.97
938,308,9,0,54.67,1,54.67
992,306,9,0,54.0,1,54.0
1045,316,10,0,52.73,1,52.73
1096,335,10,0,50.01,1,50.01
1145,341,11,0,48.27,1,48.27
1193,354,11,0,47.35,1,47.35
1240,358,12,0,46.6,1,46.6
1286,365,12,0,45.22,1,45.22
1329,388,13,0,42.89,1,42.89
1372,403,13,0,42.15,1,42.15
1412,406,14,0,39.55,1,39.55
1453,416,14,0,40.25,1,40.25
1492,419,14,0,38.91,1,38.91
1532,420,15,0,39.52,1,39.52
1571,421,15,0,38.81,1,38.81
1610,424,16,0,38.44,1,38.44
1649,420,16,0,38.47,1,38.47
1688,429,16,0,38.54,1,38.54
1726,445,17,0,37.87,1,37.87
1763,448,17,0,36.29,1,36.29
1799,447,17,0,35.57,1,35.57
1835,464,18,0,35.35,1,35.35
1870,475,18,0,34.28,1,34.28
1905,470,19,0,34.78,1,34.78
1940,483,19,0,34.78,1,34.78
1974,481,19,0,33.24,1,33.24
2008,486,20,0,33.8,1,33.8
2042,495,20,0,33.03,1,33.03
2076,485,20,0,33.65,1,33.65
2109,495,21,0,32.6,1,32.6
2142,507,21,0,32.09,1,32.09
2175,505,21,0,32.04,1,32.04
2207,500,22,0,31.87,1,31.87
2240,497,22,0,32.7,1,32.7
2274,496,22,0,33.05,1,33.05
2307,494,23,0,32.7,1,32.7
2340,497,23,0,32.65,1,32.65
2374,486,23,0,33.04,1,33.04
2408,492,24,0,33.36,1,33.36
2441,500,24,0,32.99,1,32.99
2474,523,24,0,32.4,1,32.4
2505,537,25,0,30.85,1,30.85
2535,551,25,0,29.62,1,29.62
2565,542,25,0,29.74,1,29.74
2595,544,25,0,29.89,1,29.89
2625,550,26,0,29.86,1,29.86
2655,541,26,0,29.66,1,29.66
2685,541,26,0,29.8,1,29.8
2716,540,27,0,30.17,1,30.17
2747,539,27,0,30.57,1,30.57
2777,540,27,0,29.66,1,29.66
2807,547,28,0,29.9,1,29.9
2837,550,28,0,29.76,1,29.76
2867,564,28,0,29.05,1,29.05
2897,568,28,0,29.07,1,29.07
2926,578,29,0,28.87,1,28.87
2955,574,29,0,28.2,1,28.2
2984,579,29,0,28.29,1,28.29
3012,586,30,0,27.8,1,27.8
3040,591,30,0,27.87,1,27.87
3068,583,30,0,27.84,1,27.84
3096,589,30,0,27.9,1,27.9
3124,590,31,0,27.85,1,27.85
3152,605,31,0,27.28,1,27.28
3180,601,31,0,27.34,1,27.34
3208,593,32,0,27.11,1,27.11
3236,606,32,0,27.13,1,27.13
3264,604,32,0,27.08,1,27.08
3291,613,32,0,26.66,1,26.66
3318,613,33,0,26.8,1,26.8
3345,606,33,0,26.82,1,26.82
3373,609,33,0,27.17,1,27.17
3400,612,34,0,26.92,1,26.92
3427,620,34,0,26.34,1,26.34
