PixelsColored,PixelsAvailable,PercentComplete,TotalCollisions,Rate,WorkerCount,RatePerWorker
66734,22604,74,3841,309.35,113,2.74
67152,22278,74,3871,368.03,111,3.32
67572,21935,75,3892,377.32,109,3.46
67980,21611,75,3918,378.82,108,3.51
68380,21296,75,3946,379.3,106,3.58
68770,20985,76,3978,368.26,104,3.54
69157,20650,76,4006,378.19,103,3.67
69541,20318,77,4032,383.36,101,3.8
69928,19983,77,4053,386.82,99,3.91
70352,19602,78,4090,423.72,98,4.32
70745,19232,78,4109,361.03,96,3.76
71188,18809,79,4140,397.52,94,4.23
71626,18374,79,4166,404.33,91,4.44
72047,17953,80,4198,411.76,89,4.63
72468,17532,80,4219,407.44,87,4.68
72879,17121,80,4240,410.74,85,4.83
73287,16713,81,4262,408.0,83,4.92
73746,16254,81,4283,458.76,81,5.66
74123,15877,82,4311,366.42,79,4.64
74565,15435,82,4337,414.33,77,5.38
74987,15013,83,4370,406.06,75,5.41
75406,14594,83,4394,408.3,72,5.67
75845,14155,84,4420,438.88,70,6.27
76271,13729,84,4443,398.05,68,5.85
76727,13273,85,4458,428.47,66,6.49
77152,12848,85,4488,423.65,64,6.62
77569,12431,86,4511,411.76,62,6.64
78020,11980,86,4539,450.62,60,7.51
78439,11561,87,4557,418.89,57,7.35
78881,11119,87,4584,441.85,55,8.03
79306,10694,88,4609,416.43,53,7.86
79744,10256,88,4639,435.91,51,8.55
80217,9783,89,4664,458.75,48,9.56
80703,9297,89,4698,477.12,46,10.37
81169,8831,90,4726,459.5,44,10.44
81645,8355,90,4760,461.88,41,11.27
82136,7864,91,4791,467.9,39,12.0
82630,7370,91,4825,491.61,36,13.66
83146,6854,92,4847,515.98,34,15.18
83626,6374,92,4880,475.91,31,15.35
84142,5858,93,4905,501.07,29,17.28
84659,5341,94,4939,513.88,26,19.76
85134,4866,94,4965,469.84,24,19.58
85630,4370,95,4990,484.33,21,23.06
86101,3899,95,5023,461.85,19,24.31
86555,3445,96,5052,450.17,17,26.48
86981,3019,96,5065,422.67,15,28.18
87362,2638,97,5080,380.31,13,29.25
87831,2169,97,5107,463.48,10,46.35
88319,1681,98,5126,482.82,8,60.35
88757,1243,98,5134,437.97,6,73.0
89154,846,99,5143,396.31,4,99.08
89530,470,99,5145,375.58,2,187.79
89785,215,99,5145,254.58,1,254.58
90000,0,100,5145,382.2,1,382.2
90000,0,100,5145,0.0,1,0.0
90000,0,100,5145,0.0,1,0.0
90000,0,100,5145,0.0,1,0.0
90000,0,100,5145,0.0,1,0.0
90000,0,100,5145,0.0,1,0.0
