PixelsColored,PixelsAvailable,PercentComplete,TotalCollisions,Rate,WorkerCount,RatePerWorker
1,8,0,0,0.04,1,0.04
206,310,0,0,204.99,1,204.99
1444,1536,1,0,1237.68,1,1237.68
2109,2100,2,0,664.23,1,664.23
2643,2485,2,0,533.42,1,533.42
3103,2830,3,0,459.96,1,459.96
3518,3168,3,0,414.48,1,414.48
3899,3443,4,0,380.77,1,380.77
4253,3686,4,0,353.68,1,353.68
4587,3903,5,0,333.12,1,333.12
4902,4080,5,0,314.89,1,314.89
5206,4270,5,0,303.65,1,303.65
5496,4449,6,0,289.9,1,289.9
5774,4667,6,0,277.83,1,277.83
6040,4876,6,0,265.01,1,265.01
6296,5052,6,0,255.28,1,255.28
6544,5224,7,0,247.89,1,247.89
6784,5387,7,0,239.53,1,239.53
7017,5541,7,0,232.52,1,232.52
7245,5651,8,0,227.66,1,227.66
7470,5743,8,0,224.2,1,224.2
7689,5886,8,0,218.62,1,218.62
7904,5996,8,0,214.0,1,214.0
8114,6147,9,0,209.26,1,209.26
8319,6319,9,0,204.14,1,204.14
8518,6457,9,0,198.95,1,198.95
8713,6582,9,0,194.46,1,194.46
8907,6652,9,0,193.12,1,193.12
9098,6748,10,0,190.47,1,190.47
9286,6848,10,0,187.3,1,187.3
9471,6950,10,0,184.22,1,184.22
9653,7088,10,0,181.38,1,181.38
9832,7173,10,0,178.47,1,178.47
10009,7317,11,0,176.13,1,176.13
10182,7388,11,0,172.84,1,172.84
10354,7484,11,0,171.22,1,171.22
10523,7592,11,0,168.65,1,168.65
10690,7704,11,0,166.63,1,166.63
10855,7783,12,0,164.16,1,164.16
11017,7907,12,0,161.55,1,161.55
11178,8004,12,0,160.14,1,160.14
11336,8092,12,0,157.71,1,157.71
11493,8211,12,0,156.1,1,156.1
11647,8291,12,0,153.59,1,153.59
11800,8395,13,0,152.07,1,152.07
11946,8494,13,0,145.61,1,145.61
12097,8606,13,0,150.07,1,150.07
12246,8697,13,0,148.82,1,148.82
12393,8797,13,0,146.68,1,146.68
12539,8908,13,0,145.04,1,145.04
12683,9018,14,0,143.27,1,143.27
12824,9123,14,0,140.18,1,140.18
12965,9221,14,0,140.16,1,140.16
13104,9306,14,0,138.24,1,138.24
13242,9364,14,0,137.77,1,137.77
13379,9477,14,0,136.26,1,136.26
13514,9573,15,0,134.55,1,134.55
13648,9648,15,0,133.48,1,133.48
13781,9770,15,0,132.36,1,132.36
13911,9828,15,0,129.15,1,129.15
14042,9893,15,0,130.57,1,130.57
14172,9926,15,0,129.72,1,129.72
14301,10013,15,0,128.92,1,128.92
14429,10102,16,0,127.19,1,127.19
14556,10171,16,0,126.63,1,126.63
14682,10224,16,0,125.96,1,125.96
14808,10273,16,0,125.69,1,125.69
14933,10351,16,0,124.37,1,124.37
15057,10438,16,0,123.59,1,123.59
15180,10528,16,0,122.82,1,122.82
15302,10603,17,0,121.41,1,121.41
15424,10655,17,0,121.17,1,121.17
15545,10702,17,0,120.93,1,120.93
