PixelsColored,PixelsAvailable,PercentComplete,TotalCollisions,Rate,WorkerCount,RatePerWorker
1894,1140,46,0,16.14,1,16.14
1911,1155,46,0,16.03,1,16.03
1927,1153,47,0,15.93,1,15.93
1943,1162,47,0,15.85,1,15.85
1959,1166,47,0,15.88,1,15.88
1976,1178,48,0,15.98,1,15.98
1992,1181,48,0,15.77,1,15.77
2008,1195,49,0,15.8,1,15.8
2024,1205,49,0,15.54,1,15.54
2040,1207,49,0,15.32,1,15.32
2056,1219,50,0,15.28,1,15.28
2072,1222,50,0,15.07,1,15.07
2087,1228,50,0,14.8,1,14.8
2102,1234,51,0,14.93,1,14.93
2117,1240,51,0,14.79,1,14.79
2132,1251,52,0,14.68,1,14.68
2147,1261,52,0,14.69,1,14.69
2162,1265,52,0,14.77,1,14.77
2177,1263,53,0,14.48,1,14.48
2192,1266,53,0,14.33,1,14.33
2207,1268,53,0,14.49,1,14.49
2222,1266,54,0,14.25,1,14.25
2237,1269,54,0,14.13,1,14.13
2252,1277,54,0,14.56,1,14.56
2267,1287,55,0,14.27,1,14.27
2282,1288,55,0,14.21,1,14.21
2297,1285,56,0,14.09,1,14.09
2312,1291,56,0,14.03,1,14.03
2327,1293,56,0,14.26,1,14.26
2342,1299,57,0,14.01,1,14.01
2356,1297,57,0,13.94,1,13.94
2371,1304,57,0,14.01,1,14.01
2385,1302,58,0,13.91,1,13.91
2400,1298,58,0,14.06,1,14.06
2414,1300,58,0,13.91,1,13.91
2429,1300,59,0,14.02,1,14.02
2443,1297,59,0,14.0,1,14.0
2458,1290,60,0,14.1,1,14.1
2473,1285,60,0,14.11,1,14.11
2488,1290,60,0,14.14,1,14.14
2502,1287,61,0,13.88,1,13.88
2517,1284,61,0,14.12,1,14.12
2532,1275,61,0,14.05,1,14.05
2547,1272,62,0,14.01,1,14.01
2561,1265,62,0,13.81,1,13.81
2576,1262,62,0,14.2,1,14.2
2591,1254,63,0,14.19,1,14.19
2606,1246,63,0,14.44,1,14.44
2621,1242,63,0,14.66,1,14.66
2636,1239,64,0,14.6,1,14.6
2651,1234,64,0,14.65,1,14.65
2666,1222,65,0,14.68,1,14.68
2681,1217,65,0,14.77,1,14.77
2696,1206,65,0,14.84,1,14.84
2711,1205,66,0,14.92,1,14.92
2727,1192,66,0,15.06,1,15.06
2743,1188,66,0,15.22,1,15.22
2759,1187,67,0,15.08,1,15.08
2775,1174,67,0,15.17,1,15.17
2791,1169,68,0,15.28,1,15.28
2807,1172,68,0,15.44,1,15.44
2823,1168,68,0,15.21,1,15.21
2839,1161,69,0,15.28,1,15.28
2855,1155,69,0,15.6,1,15.6
2871,1149,70,0,15.35,1,15.35
2887,1138,70,0,15.65,1,15.65
2903,1134,70,0,15.67,1,15.67
2919,1126,71,0,15.63,1,15.63
2935,1114,71,0,15.91,1,15.91
2952,1100,72,0,16.18,1,16.18
2969,1091,72,0,16.28,1,16.28
2986,1082,72,0,16.42,1,16.42
3003,1065,73,0,16.64,1,16.64
3020,1048,73,0,16.94,1,16.94
3037,1031,74,0,16.92,1,16.92
3055,1013,74,0,17.13,1,17.13
3073,1000,75,0,17.77,1,17.77
3092,991,75,0,18.01,1,18.01
3110,979,75,0,17.92,1,17.92
3129,962,76,0,18.49,1,18.49
3148,948,76,0,18.52,1,18.52
3167,929,77,0,18.87,1,18.87
3187,909,77,0,19.41,1,19.41
3207,889,78,0,19.77,1,19.77
3228,868,78,0,20.12,1,20.12
3249,847,79,0,20.31,1,20.31
3271,825,79,0,21.36,1,21.36
3294,802,80,0,22.19,1,22.19
3317,779,80,0,22.58,1,22.58
3341,755,81,0,23.31,1,23.31
3366,730,82,0,24.01,1,24.01
3392,704,82,0,25.14,1,25.14
3419,677,83,0,26.08,1,26.08
3446,650,84,0,26.74,1,26.74
3474,622,84,0,27.9,1,27.9
3504,592,85,0,29.3,1,29.3
3535,561,86,0,30.64,1,30.64
3568,528,87,0,32.64,1,32.64
3603,493,87,0,34.89,1,34.89
3640,456,88,0,36.86,1,36.86
3680,416,89,0,39.78,1,39.78
3725,371,90,0,44.66,1,44.66
3776,320,92,0,50.99,1,50.99
3837,259,93,0,60.35,1,60.35
3915,181,95,0,77.92,1,77.92
4096,0,100,0,184.31,1,184.31
4096,0,100,0,0.0,1,0.0
4096,0,100,0,0.0,1,0.0
4096,0,100,0,0.0,1,0.0
4096,0,100,0,0.0,1,0.0
4096,0,100,0,0.0,1,0.0
