PixelsColored,PixelsAvailable,PercentComplete,TotalCollisions,Rate,WorkerCount,RatePerWorker
4625,3688,11,75,36.05,18,2.0
4660,3707,11,76,34.97,18,1.94
4696,3735,11,77,35.02,18,1.95
4731,3748,11,77,34.41,18,1.91
4767,3773,11,77,35.28,18,1.96
4802,3801,12,78,33.72,18,1.87
4839,3836,12,78,34.96,19,1.84
4876,3867,12,79,34.85,19,1.83
4913,3901,12,80,34.64,19,1.82
4951,3922,12,80,36.01,19,1.9
4988,3962,12,81,34.64,19,1.82
5024,3997,12,83,33.01,19,1.74
5061,4024,12,84,33.41,20,1.67
5099,4055,12,87,33.33,20,1.67
5137,4072,12,88,33.35,20,1.67
5174,4090,12,91,32.47,20,1.62
5212,4116,13,93,32.84,20,1.64
5251,4149,13,94,34.0,20,1.7
5290,4172,13,95,33.7,20,1.68
5329,4198,13,96,33.58,20,1.68
5369,4217,13,97,33.26,21,1.58
5411,4250,13,97,35.79,21,1.7
5451,4283,13,98,39.78,21,1.89
5478,4295,13,98,21.85,21,1.04
5518,4301,13,100,30.82,21,1.47
5559,4346,13,101,33.4,21,1.59
5600,4367,14,102,32.3,21,1.54
5640,4402,14,104,32.67,22,1.49
5684,4424,14,104,32.78,22,1.49
5726,4427,14,106,32.98,22,1.5
5768,4438,14,108,32.59,22,1.48
5812,4465,14,108,35.18,22,1.6
5856,4474,14,108,32.63,22,1.48
5899,4485,14,109,33.5,22,1.52
5942,4525,14,110,31.62,22,1.44
5984,4559,14,110,41.5,22,1.89
6008,4582,15,110,22.99,22,1.05
6053,4614,15,110,32.76,23,1.42
6095,4637,15,114,31.16,23,1.35
6138,4678,15,115,42.24,23,1.84
6162,4686,15,116,22.28,23,0.97
6205,4701,15,116,42.61,23,1.85
6231,4730,15,116,23.51,23,1.02
6276,4763,15,117,33.85,23,1.47
6321,4804,15,118,32.31,24,1.35
6360,4832,15,119,38.08,24,1.59
6389,4852,15,122,22.67,24,0.94
6427,4872,16,124,37.47,24,1.56
6459,4905,16,124,25.85,24,1.08
6497,4924,16,126,37.22,24,1.55
6529,4943,16,126,24.85,24,1.04
6568,4962,16,127,36.7,24,1.53
6600,4979,16,127,27.68,24,1.15
6639,5002,16,128,37.14,24,1.55
6672,5020,16,128,25.45,25,1.02
6713,5043,16,128,38.69,25,1.55
6746,5057,16,129,24.81,25,0.99
6785,5082,16,131,36.52,25,1.46
6819,5087,17,131,24.56,25,0.98
6859,5108,17,132,37.82,25,1.51
6891,5119,17,134,23.32,25,0.93
6932,5148,17,134,37.33,25,1.49
6965,5174,17,135,24.04,25,0.96
7004,5197,17,137,35.51,25,1.42
7037,5219,17,139,23.72,26,0.91
7076,5251,17,142,34.19,26,1.31
7112,5269,17,142,25.43,26,0.98
7152,5307,17,144,35.14,26,1.35
7184,5344,17,148,22.5,26,0.87
7225,5363,18,149,36.18,26,1.39
7259,5385,18,151,23.38,26,0.9
7301,5404,18,151,36.17,26,1.39
7338,5434,18,151,25.39,27,0.94
7379,5457,18,153,35.26,27,1.31
7414,5491,18,154,34.95,27,1.29
7443,5511,18,154,21.25,27,0.79
7483,5547,18,157,33.41,27,1.24
7515,5550,18,158,31.98,27,1.18
7547,5578,18,158,22.76,27,0.84
7589,5614,18,159,36.45,27,1.35
7620,5630,19,159,28.65,28,1.02
7655,5657,19,160,24.35,28,0.87
7697,5682,19,162,33.46,28,1.2
7729,5695,19,162,31.37,28,1.12
7763,5715,19,164,23.76,28,0.85
7805,5736,19,166,32.82,28,1.17
7836,5757,19,167,30.08,28,1.07
7871,5780,19,168,23.86,28,0.85
7914,5815,19,169,34.06,28,1.22
7944,5838,19,170,29.25,29,1.01
7972,5858,19,173,27.87,29,0.96
8008,5899,20,174,24.0,29,0.83
8052,5920,20,175,33.98,29,1.17
8079,5925,20,178,26.57,29,0.92
8107,5934,20,178,27.97,29,0.96
8139,5967,20,179,31.91,29,1.1
8168,5993,20,180,28.63,29,0.99
8195,6012,20,181,26.86,30,0.9
8223,6037,20,182,27.8,30,0.93
8255,6058,20,182,31.62,30,1.05
8286,6075,20,182,30.84,30,1.03
8314,6091,20,183,28.0,30,0.93
8343,6102,20,183,28.86,30,0.96
8370,6100,20,184,26.46,30,0.88
8400,6136,21,184,29.25,30,0.97
8429,6147,21,185,28.89,30,0.96
8459,6150,21,185,28.26,30,0.94
8489,6178,21,185,29.93,30,1.0
8520,6199,21,185,30.47,30,1.02
8547,6199,21,185,26.82,30,0.89
8577,6202,21,185,28.51,31,0.92
8607,6221,21,186,28.61,31,0.92
8637,6244,21,187,27.81,31,0.9
8667,6278,21,188,29.08,31,0.94
8697,6298,21,189,29.35,31,0.95
8727,6318,21,190,26.98,31,0.87
8758,6345,21,190,30.96,31,1.0
8788,6359,21,191,28.17,31,0.91
8819,6366,22,191,27.49,31,0.89
8849,6371,22,193,28.82,31,0.93
8878,6415,22,194,27.31,32,0.85
8910,6421,22,194,27.09,32,0.85
8941,6456,22,195,30.09,32,0.94
8973,6465,22,196,27.15,32,0.85
9005,6496,22,196,30.96,32,0.97
9033,6511,22,199,24.01,32,0.75
9063,6526,22,201,27.44,32,0.86
9094,6538,22,202,29.81,32,0.93
9126,6560,22,202,27.14,32,0.85
9158,6576,22,202,31.77,32,0.99
9190,6584,22,202,26.18,32,0.82
9219,6595,23,205,27.27,32,0.85
9250,6609,23,206,26.19,32,0.82
9282,6625,23,206,29.5,33,0.89
9315,6636,23,206,22.72,33,0.69
9348,6667,23,206,22.85,33,0.69
9380,6687,23,207,22.21,33,0.67
9412,6705,23,209,22.38,33,0.68
9444,6724,23,209,24.49,33,0.74
9469,6731,23,209,24.81,33,0.75
9493,6753,23,210,16.85,33,0.51
9524,6781,23,212,21.22,33,0.64
9555,6791,23,214,21.02,33,0.64
9588,6816,23,214,23.35,34,0.69
9620,6838,24,216,20.68,34,0.61
9653,6843,24,217,22.35,34,0.66
9685,6859,24,219,21.18,34,0.62
9717,6886,24,221,21.47,34,0.63
9750,6912,24,222,22.02,34,0.65
9783,6931,24,223,21.78,34,0.64
9817,6965,24,223,24.09,34,0.71
9851,6978,24,223,21.65,34,0.64
9885,7009,24,223,22.27,35,0.64
9918,7019,24,225,21.31,35,0.61
9952,7041,24,226,23.35,35,0.67
9986,7051,24,227,21.81,35,0.62
10021,7085,25,227,22.35,35,0.64
10053,7111,25,230,20.45,35,0.58
10088,7131,25,230,22.54,35,0.64
10123,7150,25,230,22.47,35,0.64
10156,7171,25,232,22.26,35,0.64
10190,7190,25,233,21.04,35,0.6
10223,7215,25,235,22.44,36,0.62
10256,7242,25,236,31.69,36,0.88
10273,7246,25,237,14.18,36,0.39
10291,7250,25,239,17.32,36,0.48
10325,7278,25,241,21.47,36,0.6
10360,7293,25,242,21.96,36,0.61
10394,7317,25,244,20.86,36,0.58
10427,7326,26,247,20.45,36,0.57
10462,7342,26,248,21.44,36,0.6
10496,7357,26,250,20.94,36,0.58
10532,7368,26,250,22.28,36,0.62
10568,7379,26,250,24.01,36,0.67
10601,7408,26,250,32.47,36,0.9
10620,7425,26,250,16.0,37,0.43
10639,7439,26,252,17.2,37,0.46
10671,7444,26,252,31.54,37,0.85
10690,7457,26,254,14.45,37,0.39
10711,7476,26,256,19.77,37,0.53
10745,7485,26,257,20.68,37,0.56
10782,7511,26,257,22.32,37,0.6
10816,7530,27,260,20.52,37,0.55
10850,7545,27,262,33.71,37,0.91
10867,7548,27,262,13.85,37,0.37
10887,7560,27,263,18.32,37,0.5
10919,7558,27,263,31.61,37,0.85
10940,7565,27,263,14.83,37,0.4
10961,7577,27,264,20.93,37,0.57
10991,7580,27,265,29.9,37,0.81
11010,7603,27,267,14.8,37,0.4
11030,7612,27,268,17.87,38,0.47
11063,7615,27,269,32.9,38,0.87
11083,7619,27,269,15.76,38,0.41
11105,7636,27,269,18.42,38,0.48
11138,7641,27,269,32.94,38,0.87
11159,7663,27,269,16.64,38,0.44
11181,7669,27,269,19.75,38,0.52
11211,7691,28,271,29.2,38,0.77
11233,7705,28,271,18.6,38,0.49
11252,7719,28,274,14.65,38,0.39
11283,7745,28,275,30.82,38,0.81
11303,7773,28,277,15.54,38,0.41
11322,7774,28,280,16.66,38,0.44
11354,7783,28,280,31.24,38,0.82
11375,7802,28,281,16.63,38,0.44
11394,7829,28,284,15.45,39,0.4
11425,7841,28,285,30.36,39,0.78
11448,7841,28,285,15.74,39,0.4
11471,7857,28,285,18.4,39,0.47
11502,7886,28,286,30.3,39,0.78
11524,7892,28,287,18.21,39,0.47
11547,7906,28,287,17.46,39,0.45
11579,7916,28,287,30.85,39,0.79
11602,7932,29,287,18.57,39,0.48
11623,7950,29,289,15.88,39,0.41
11654,7960,29,292,29.67,39,0.76
11675,7975,29,292,16.46,39,0.42
11695,7980,29,295,16.32,39,0.42
11727,7995,29,296,30.69,39,0.79
11748,8003,29,297,16.41,39,0.42
11770,8015,29,298,17.51,40,0.44
11802,8041,29,298,30.49,40,0.76
11826,8054,29,298,16.43,40,0.41
11849,8067,29,299,18.32,40,0.46
11881,8084,29,299,30.33,40,0.76
11905,8099,29,299,18.39,40,0.46
11928,8117,29,300,16.37,40,0.41
11958,8149,29,303,28.29,40,0.71
11981,8165,29,303,17.8,40,0.44
12004,8181,30,304,16.45,40,0.41
12035,8191,30,305,29.04,40,0.73
12059,8202,30,305,16.94,40,0.42
12081,8230,30,307,15.87,41,0.39
12112,8245,30,308,28.89,41,0.7
12136,8254,30,309,15.24,41,0.37
12157,8269,30,313,15.9,41,0.39
12187,8282,30,315,27.35,41,0.67
12212,8305,30,315,16.53,41,0.4
12237,8309,30,315,17.97,41,0.44
12269,8317,30,315,29.04,41,0.71
12292,8327,30,318,15.21,41,0.37
12316,8348,30,318,17.59,41,0.43
12346,8367,30,320,27.57,41,0.67
12371,8381,30,320,16.09,41,0.39
12395,8404,30,321,17.99,42,0.43
12427,8423,31,321,28.5,42,0.68
12452,8441,31,322,15.83,42,0.38
12476,8458,31,324,19.04,42,0.45
12505,8462,31,327,24.2,42,0.58
12519,8489,31,327,13.96,42,0.33
12547,8506,31,327,25.65,42,0.61
12570,8521,31,328,22.79,42,0.54
12585,8535,31,331,13.66,42,0.33
12604,8558,31,332,18.06,42,0.43
12625,8588,31,333,20.27,42,0.48
12646,8603,31,334,20.92,42,0.5
12665,8612,31,335,17.18,42,0.41
12688,8632,31,335,22.77,43,0.53
12706,8633,31,336,16.83,43,0.39
12720,8649,31,336,13.92,43,0.32
12747,8661,31,338,24.17,43,0.56
12771,8681,31,339,23.94,43,0.56
12789,8689,31,339,16.3,43,0.38
12808,8708,32,341,18.99,43,0.44
12829,8727,32,342,18.66,43,0.43
12843,8739,32,343,13.99,43,0.33
12871,8759,32,343,24.67,43,0.57
12896,8789,32,345,15.21,43,0.35
12920,8813,32,348,16.38,44,0.37
12950,8839,32,350,25.79,44,0.59
12961,8848,32,351,10.84,44,0.25
12992,8885,32,352,26.47,44,0.6
13004,8897,32,352,11.91,44,0.27
13034,8915,32,354,25.58,44,0.58
13045,8920,32,355,10.98,44,0.25
13077,8953,32,355,27.28,44,0.62
13089,8967,32,356,11.53,44,0.26
13118,8987,32,358,24.8,44,0.56
13130,8998,32,358,11.61,44,0.26
13162,8998,32,358,27.41,44,0.62
13173,9008,32,359,10.5,45,0.23
13204,9032,33,360,24.08,45,0.54
13228,9034,33,360,23.85,45,0.53
13248,9041,33,361,17.24,45,0.38
13260,9050,33,362,11.63,45,0.26
13291,9074,33,363,25.79,45,0.57
13304,9077,33,363,12.32,45,0.27
13334,9089,33,365,24.62,45,0.55
13347,9086,33,366,12.78,45,0.28
13377,9087,33,367,27.57,45,0.61
13390,9096,33,368,12.89,45,0.29
13421,9106,33,368,24.5,45,0.54
13434,9107,33,368,12.67,45,0.28
13465,9117,33,369,22.93,45,0.51
13482,9121,33,370,16.49,45,0.37
13509,9131,33,370,22.37,45,0.5
13522,9130,33,370,12.49,45,0.28
13553,9146,33,371,25.78,45,0.57
13565,9171,33,372,11.12,45,0.25
13595,9188,33,374,24.71,45,0.55
13609,9184,34,375,13.38,45,0.3
13638,9207,34,376,26.11,45,0.58
13653,9228,34,376,14.94,46,0.32
13682,9238,34,376,28.64,46,0.62
13696,9250,34,377,9.59,46,0.21
13727,9259,34,378,23.54,46,0.51
13745,9259,34,378,17.95,46,0.39
13773,9264,34,378,23.05,46,0.5
13787,9274,34,378,13.31,46,0.29
13818,9291,34,379,24.73,46,0.54
13833,9304,34,379,14.12,46,0.31
13863,9312,34,380,23.61,46,0.51
13877,9318,34,380,13.22,46,0.29
13909,9353,34,380,26.12,46,0.57
13920,9366,34,383,10.95,46,0.24
13952,9386,34,383,22.89,46,0.5
13968,9394,34,383,15.37,46,0.33
13997,9411,34,384,23.12,46,0.5
14013,9413,35,384,14.42,47,0.31
14043,9438,35,384,23.58,47,0.5
14058,9442,35,385,13.94,47,0.3
14089,9453,35,385,24.42,47,0.52
14103,9461,35,386,12.8,47,0.27
14135,9481,35,386,24.07,47,0.51
14148,9475,35,388,12.34,47,0.26
14180,9496,35,388,23.35,47,0.5
14195,9502,35,388,14.73,47,0.31
14226,9517,35,389,23.34,47,0.5
14240,9520,35,390,13.27,47,0.28
14271,9529,35,391,23.06,47,0.49
14297,9540,35,391,23.03,47,0.49
14317,9542,35,392,17.02,47,0.36
14331,9545,35,393,13.07,47,0.28
14363,9548,35,393,23.23,47,0.49
14378,9554,35,393,14.61,47,0.31
14410,9579,36,393,23.52,47,0.5
14425,9579,36,393,14.46,47,0.31
14457,9585,36,393,23.37,47,0.5
14474,9592,36,393,16.09,47,0.34
14504,9602,36,393,22.3,47,0.47
14520,9627,36,394,14.3,48,0.3
14550,9644,36,395,22.79,48,0.47
14569,9651,36,395,16.78,48,0.35
14597,9672,36,395,21.85,48,0.46
14615,9676,36,397,17.8,48,0.37
14643,9687,36,397,19.49,48,0.41
14658,9697,36,398,13.68,48,0.28
14689,9715,36,399,20.74,48,0.43
14714,9731,36,400,24.86,48,0.52
14735,9731,36,401,14.58,48,0.3
14751,9734,36,401,15.65,48,0.33
14783,9752,36,401,21.53,48,0.45
14802,9764,37,401,18.91,48,0.39
14831,9781,37,401,22.52,48,0.47
14845,9784,37,404,11.66,48,0.24
14876,9805,37,404,23.29,48,0.49
14890,9809,37,406,12.34,49,0.25
14921,9838,37,407,20.42,49,0.42
14938,9841,37,407,11.73,49,0.24
14970,9833,37,407,21.09,49,0.43
14987,9859,37,407,13.77,49,0.28
15013,9863,37,407,25.75,49,0.53
15033,9866,37,410,11.52,49,0.24
15053,9874,37,410,19.85,49,0.41
15081,9890,37,410,24.64,49,0.5
15097,9902,37,411,9.93,49,0.2
15129,9917,37,411,24.59,49,0.5
15146,9933,37,411,10.01,49,0.2
15175,9945,37,414,22.35,49,0.46
15191,9953,37,414,15.94,49,0.33
15208,9949,38,414,12.92,49,0.26
15223,9953,38,416,11.67,49,0.24
15245,9980,38,416,21.93,49,0.45
15271,9991,38,416,23.1,49,0.47
15286,10006,38,417,14.98,49,0.31
15302,10000,38,418,11.73,49,0.24
15316,10010,38,421,9.26,50,0.19
15346,10023,38,423,19.62,50,0.39
15364,10028,38,423,13.63,50,0.27
15396,10029,38,423,20.56,50,0.41
15414,10030,38,423,13.97,50,0.28
15437,10039,38,423,22.97,50,0.46
15460,10059,38,425,19.87,50,0.4
15466,10060,38,425,5.76,50,0.12
15494,10062,38,425,20.23,50,0.4
15511,10056,38,426,12.4,50,0.25
15537,10070,38,428,25.95,50,0.52
15557,10080,38,429,15.56,50,0.31
15574,10082,38,429,9.81,50,0.2
15603,10088,39,432,22.16,50,0.44
15621,10085,39,432,11.64,50,0.23
15652,10089,39,432,29.96,50,0.6
15655,10088,39,432,2.36,50,0.05
15687,10105,39,432,20.61,50,0.41
15703,10114,39,434,10.66,50,0.21
15734,10130,39,435,19.83,50,0.4
15751,10147,39,436,11.43,50,0.23
15783,10150,39,436,20.53,50,0.41
15801,10161,39,436,11.85,50,0.24
15833,10182,39,436,20.42,50,0.41
15848,10184,39,439,11.36,50,0.23
15876,10190,39,439,27.75,50,0.56
15893,10206,39,442,14.65,50,0.29
15897,10206,39,442,3.92,51,0.08
15927,10218,39,442,21.17,51,0.42
15945,10226,39,443,12.13,51,0.24
15969,10236,39,443,23.03,51,0.45
15990,10239,39,446,18.38,51,0.36
15999,10233,39,447,8.95,51,0.18
16024,10245,40,447,17.41,51,0.34
16043,10252,40,447,12.13,51,0.24
16074,10255,40,448,19.51,51,0.38
16092,10263,40,449,13.68,51,0.27
16112,10266,40,449,19.96,51,0.39
16139,10285,40,450,21.64,51,0.42
16142,10284,40,450,2.83,51,0.06
16172,10293,40,452,18.94,51,0.37
16188,10312,40,455,10.51,51,0.21
16218,10343,40,457,18.95,51,0.37
16235,10360,40,459,10.97,51,0.22
16266,10378,40,460,19.35,51,0.38
16285,10386,40,460,13.6,51,0.27
16316,10410,40,460,30.96,51,0.61
16330,10424,40,463,11.62,51,0.23
16334,10424,40,463,3.74,52,0.07
16362,10446,40,466,19.7,52,0.38
16381,10461,40,467,11.43,52,0.22
16412,10483,41,468,19.15,52,0.37
16432,10493,41,468,11.63,52,0.22
16463,10503,41,469,19.23,52,0.37
16481,10511,41,471,13.23,52,0.25
16497,10523,41,472,15.47,52,0.3
16525,10534,41,475,22.32,52,0.43
16529,10538,41,475,3.48,52,0.07
16561,10558,41,475,19.75,52,0.38
16578,10568,41,478,10.83,52,0.21
16609,10574,41,479,19.11,52,0.37
16628,10579,41,480,14.23,52,0.27
16647,10590,41,480,17.78,52,0.34
16676,10589,41,480,24.02,52,0.46
16680,10593,41,480,3.99,52,0.08
16698,10593,41,480,17.78,52,0.34
16728,10614,41,480,23.58,52,0.45
16737,10611,41,480,7.92,53,0.15
16762,10629,41,482,17.51,53,0.33
16782,10631,41,483,13.08,53,0.25
16800,10638,42,483,17.89,53,0.34
16827,10646,42,486,20.74,53,0.39
16831,10650,42,487,3.85,53,0.07
16858,10665,42,489,26.98,53,0.51
16876,10683,42,490,14.22,53,0.27
16884,10684,42,490,7.42,53,0.14
16913,10696,42,490,20.48,53,0.39
16933,10705,42,491,12.57,53,0.24
16956,10718,42,491,21.61,53,0.41
16979,10725,42,493,18.74,53,0.35
16984,10728,42,493,4.34,53,0.08
17015,10732,42,494,18.77,53,0.35
17035,10737,42,495,14.61,53,0.28
17055,10746,42,495,18.46,53,0.35
17082,10762,42,496,21.69,53,0.41
17087,10766,42,496,4.28,53,0.08
17118,10791,42,497,18.75,53,0.35
17138,10794,42,498,14.46,53,0.27
17156,10797,42,498,17.44,53,0.33
17183,10802,42,501,20.5,53,0.39
17189,10807,42,501,5.16,54,0.1
17219,10812,43,502,20.39,54,0.38
17241,10829,43,502,12.01,54,0.22
17272,10838,43,503,18.64,54,0.35
17293,10851,43,504,15.13,54,0.28
17310,10865,43,504,16.49,54,0.31
17340,10872,43,506,20.41,54,0.38
17355,10877,43,506,14.25,54,0.26
17377,10887,43,506,14.53,54,0.27
17397,10884,43,508,10.97,54,0.2
17427,10900,43,511,17.67,54,0.33
17446,10901,43,513,12.45,54,0.23
17470,10904,43,513,23.98,54,0.44
17493,10915,43,514,17.1,54,0.32
17504,10927,43,515,9.65,54,0.18
17529,10933,43,516,17.55,54,0.33
17551,10939,43,516,13.26,54,0.25
17569,10957,43,516,17.53,54,0.32
17598,10966,43,516,28.95,54,0.54
17604,10966,44,517,3.87,54,0.07
17624,10974,44,517,19.96,54,0.37
17650,10979,44,519,18.23,54,0.34
17655,10977,44,521,4.44,54,0.08
17686,10987,44,521,20.72,54,0.38
17707,10994,44,522,11.2,54,0.21
17739,11001,44,522,18.94,54,0.35
17758,10995,44,525,11.32,54,0.21
17789,11008,44,526,18.23,54,0.34
17810,11012,44,527,12.45,55,0.23
17840,11016,44,529,17.48,55,0.32
17861,11020,44,531,14.81,55,0.27
17878,11031,44,531,15.2,55,0.28
17905,11046,44,536,18.69,55,0.34
17911,11047,44,536,4.94,55,0.09
17943,11069,44,536,18.63,55,0.34
17965,11064,44,537,15.59,55,0.28
17986,11063,44,538,18.01,55,0.33
18012,11081,45,538,20.87,55,0.38
18019,11083,45,538,6.58,55,0.12
18036,11090,45,538,16.0,55,0.29
18065,11091,45,539,28.37,55,0.52
18073,11096,45,539,6.09,55,0.11
18090,11102,45,540,14.62,55,0.27
18120,11103,45,540,23.83,55,0.43
18129,11098,45,540,7.01,55,0.13
18157,11101,45,542,19.7,55,0.36
18177,11102,45,545,9.94,55,0.18
18209,11134,45,545,18.76,55,0.34
18231,11146,45,546,13.05,55,0.24
18262,11163,45,547,17.84,55,0.32
18282,11161,45,550,13.43,55,0.24
18300,11162,45,550,15.85,55,0.29
18328,11166,45,552,21.36,55,0.39
18335,11172,45,552,5.35,55,0.1
18366,11193,45,553,17.87,55,0.32
18388,11189,45,554,13.4,55,0.24
18410,11184,46,554,21.97,55,0.4
18436,11196,46,554,18.43,55,0.34
18444,11193,46,554,7.88,55,0.14
18466,11206,46,554,20.97,55,0.38
18489,11216,46,556,16.33,55,0.3
18496,11219,46,556,6.76,56,0.12
18519,11235,46,556,22.45,56,0.4
18544,11230,46,556,18.19,56,0.32
18555,11237,46,556,10.49,56,0.19
18574,11226,46,556,18.04,56,0.32
18598,11233,46,558,18.64,56,0.33
18606,11236,46,558,7.84,56,0.14
18623,11247,46,558,14.56,56,0.26
18652,11258,46,560,22.54,56,0.4
18659,11255,46,561,6.37,56,0.11
18681,11271,46,561,21.51,56,0.38
18703,11270,46,561,21.79,56,0.39
18714,11275,46,562,8.09,56,0.14
18731,11285,46,562,15.06,56,0.27
18760,11283,46,564,19.93,56,0.36
18767,11289,46,565,5.58,56,0.1
18799,11280,46,565,18.32,56,0.33
18823,11293,47,565,13.04,56,0.23
18854,11297,47,566,17.62,56,0.31
18877,11288,47,567,12.79,56,0.23
18909,11302,47,567,18.32,56,0.33
18931,11305,47,569,12.72,56,0.23
18962,11311,47,570,17.87,56,0.32
18983,11320,47,573,11.75,56,0.21
19013,11335,47,575,17.02,56,0.3
19037,11342,47,575,13.28,56,0.24
19069,11354,47,575,18.18,56,0.32
19091,11357,47,577,12.18,56,0.22
19123,11360,47,577,18.14,56,0.32
19145,11357,47,579,12.75,56,0.23
19177,11372,47,579,18.04,56,0.32
19201,11378,48,579,12.77,56,0.23
19233,11368,48,579,18.17,56,0.32
19254,11369,48,582,12.13,56,0.22
19280,11368,48,583,25.99,56,0.46
19300,11370,48,585,14.04,56,0.25
19306,11371,48,586,4.77,56,0.09
19337,11398,48,587,17.5,56,0.31
19359,11412,48,589,14.89,57,0.26
19377,11420,48,589,15.14,57,0.27
19405,11421,48,591,20.92,57,0.37
19413,11419,48,592,5.64,57,0.1
19443,11423,48,594,17.07,57,0.3
19468,11417,48,594,12.85,57,0.23
19499,11431,48,595,17.47,57,0.31
19522,11436,48,597,12.01,57,0.21
19553,11435,48,597,30.6,57,0.54
19570,11439,48,597,12.21,57,0.21
19578,11443,48,598,7.34,57,0.13
19599,11452,48,598,19.04,57,0.33
19625,11461,49,599,19.18,57,0.34
19632,11456,49,601,5.97,57,0.1
19648,11472,49,603,13.85,57,0.24
19678,11469,49,603,22.26,57,0.39
19687,11476,49,603,6.39,57,0.11
19719,11482,49,603,17.77,57,0.31
19739,11482,49,608,10.4,57,0.18
19770,11491,49,609,17.39,57,0.31
19793,11490,49,611,12.04,57,0.21
19824,11503,49,612,17.4,57,0.31
19846,11493,49,615,11.16,57,0.2
19878,11499,49,615,17.97,57,0.32
19902,11501,49,616,12.29,57,0.22
19934,11495,49,616,17.85,57,0.31
19956,11509,49,619,11.28,57,0.2
19985,11519,49,622,16.27,57,0.29
20009,11524,50,623,12.27,57,0.22
20041,11523,50,623,17.95,57,0.31
20064,11520,50,625,13.11,57,0.23
20082,11529,50,625,16.52,57,0.29
20111,11528,50,626,20.44,57,0.36
20118,11526,50,628,4.98,57,0.09
20150,11547,50,628,17.77,57,0.31
20173,11555,50,630,11.95,57,0.21
20203,11558,50,632,16.82,57,0.3
20228,11561,50,632,12.61,57,0.22
20258,11570,50,634,16.81,57,0.29
20282,11576,50,635,12.31,57,0.22
20314,11587,50,635,17.9,57,0.31
20339,11577,50,635,14.89,57,0.26
20356,11583,50,635,15.25,57,0.27
20376,11594,50,638,19.97,57,0.35
20393,11593,50,638,10.14,57,0.18
20415,11605,51,638,21.7,57,0.38
20431,11605,51,640,15.78,57,0.28
20446,11602,51,642,8.3,58,0.14
20477,11610,51,644,17.17,58,0.3
20501,11607,51,645,14.51,58,0.25
20519,11613,51,645,14.75,58,0.25
20542,11627,51,649,22.98,58,0.4
20555,11625,51,649,6.97,58,0.12
