PixelsColored,PixelsAvailable,PercentComplete,TotalCollisions,Rate,WorkerCount,RatePerWorker
204649,3563,81,0,323.89,1,323.89
204973,3548,81,0,323.58,1,323.58
205299,3527,82,0,325.82,1,325.82
205628,3513,82,0,328.76,1,328.76
205957,3492,82,0,328.67,1,328.67
206289,3434,82,0,331.79,1,331.79
206625,3428,82,0,335.33,1,335.33
206961,3402,82,0,335.43,1,335.43
207300,3423,82,0,338.47,1,338.47
207639,3385,83,0,338.6,1,338.6
207981,3354,83,0,341.2,1,341.2
208324,3366,83,0,342.18,1,342.18
208663,3361,83,0,338.54,1,338.54
209008,3322,83,0,344.61,1,344.61
209359,3270,83,0,350.62,1,350.62
209711,3238,83,0,351.99,1,351.99
210059,3302,84,0,347.88,1,347.88
210404,3324,84,0,344.38,1,344.38
210750,3300,84,0,345.35,1,345.35
211099,3270,84,0,348.95,1,348.95
211451,3236,84,0,351.81,1,351.81
211808,3212,84,0,356.45,1,356.45
212164,3186,84,0,355.36,1,355.36
212523,3168,85,0,358.4,1,358.4
212888,3116,85,0,364.61,1,364.61
213259,3081,85,0,370.34,1,370.34
213634,3014,85,0,374.44,1,374.44
214014,3001,85,0,379.65,1,379.65
214396,2962,85,0,381.44,1,381.44
214781,2946,85,0,384.57,1,384.57
215171,2890,86,0,390.0,1,390.0
215572,2853,86,0,400.94,1,400.94
215974,2835,86,0,401.21,1,401.21
216381,2806,86,0,406.76,1,406.76
216791,2777,86,0,409.83,1,409.83
217199,2778,86,0,407.79,1,407.79
217609,2696,87,0,409.95,1,409.95
218039,2612,87,0,429.35,1,429.35
218476,2622,87,0,436.67,1,436.67
218915,2549,87,0,438.7,1,438.7
219362,2533,87,0,446.63,1,446.63
219806,2551,87,0,443.68,1,443.68
220249,2476,88,0,442.89,1,442.89
220719,2390,88,0,469.11,1,469.11
221193,2389,88,0,473.76,1,473.76
221681,2259,88,0,487.77,1,487.77
222178,2319,88,0,496.06,1,496.06
222669,2268,89,0,490.93,1,490.93
223172,2264,89,0,502.6,1,502.6
223670,2255,89,0,497.59,1,497.59
224176,2218,89,0,505.5,1,505.5
